"price","bedrooms","bathrooms","addr"
"2,795","1","1","218 Avenue A #2RN"
"2,400","1","6","487 W End Ave #3A"
"3,100","1","6","184 Thompson St #4J"
"5,000","3","1","148 W 131st St #5"
"5,500","2","1","15 W 55th St #5D"
"5,200","1","1","380 Bleecker St #2"
"3,495","3","1","215 W 116th St #7C"
"3,750","1","1","344 W 12th St #1A"
"2,350","1","6","210 E 29th St #1B"
"3,495","2","1","1705 2nd Ave #3N"
"6,500","2","2","8 Beach St #2"
"3,100","1","1","55 E 93rd St #5C"
"2,200","1","6","347 W 57th St #19BB"
"2,995","1","1","300 E 62nd St #401"
"2,400","1","1","57 W 85th St #2A"
"7,750","3","3","275 W 96th St #24E"
"2,350","1","6","325 E 10th St #R2D"
"6,725","1","2","666 Greenwich St #801"
"2,925","1","6","227 Mulberry St #5D"
"3,195","1","6","116 John St #1501"
"4,750","4","2","578 W 183rd St #1"
"2,362","2","1","517 W 180th St #11"
"6,000","2","1","31 Renwick St #3R"
"5,350","1","1","30 5th Ave #4H"
"1,925","1","1","312 E 106th St #20"
"7,995","4","3","370 Central Park W #201"
"9,000","1","1","36 Greene St #3"
"7,500","2","3","250 E 40th St #47C"
"3,790","3","1","230 W 108th St #4A"
"3,100","2","1","435 E 12th St #1"
"3,585","2","2","181 E 119th St #6D"
"12,950","3","3","100 11th Ave #8A"
"8,900","1","2","1 Central Park W #28F"
"9,500","2","2","721 5th Ave #37B"
"4,600","1","1","300 E 23rd St #9E"
"6,995","2","2","160 W 66th St #41G"
"6,100","2","2","125 E 87th St #17-A"
"6,900","2","2","200 W 67th St #28F"
"14,167","3","3","56 7th Ave #20-A"
"10,000","3","3","100 W 58th St"
"11,500","2","2","45 E 80th St #9A"
"5,350","2","2","250 E 73rd St #6F"
"2,725","1","1","127 W 70th St #4A"
"14,750","2","3","16 E 77th St #1"
"3,000","3","1","21 W 131st St #2F"
"2,195","1","1","206 E 81st St #4A"
"18,000","3","2","200 W 72nd St #18E"
"3,950","1","1","200 E 87th St #17K"
"2,250","2","1","304 W 151st St #4"
"2,200","1","6","104 E 31st St #5A"
"3,450","1","1","250 E 73rd St #9H"
"2,395","3","1","662 W 184th St #28"
"7,500","2","2","70 Little West St #19G"
"2,395","2","1","1306 Saint Nicholas Ave #1"
"2,890","1","1","440 E 88th St #6D"
"5,990","2","2","1 River Pl #2106"
"6,850","2","2","106 Central Park S #2B"
"15,500","3","2","129 Lafayette St #9C"
"7,900","2","1","508 Broadway #4"
"3,300","1","1","300 Albany St #3C"
"4,800","1","1","304 E 65th St #26B"
"4,200","1","1","301 W 53rd St #18I"
"5,400","2","2","200 Rector Pl #35H"
"14,000","3","3","520 W 19th St #5B"
"1,850","1","6","427 Convent Ave #2E"
"4,995","3","1","20 Spring St #12"
"2,895","1","6","340 E 23rd St #8J"
"7,200","2","2","250 E 53rd St #2702"
"2,950","1","1","331 E 33rd St #1BB"
"5,700","1","2","315 Canal St #A"
"2,395","1","1","272 Manhattan Ave #4F"
"9,500","2","2","210 Lafayette St #5D"
"3,195","1","1","145 E 26th St #4D"
"7,160","2","2","400 E 84th St #25292"
"5,395","2","2","110 Bedford St #2A"
"7,495","2","2","310 W 52nd St #20B"
"2,995","2","1","120 E 102nd St #1C"
"7,900","2","2","50 W 15th St #9A"
"3,795","3","2","171 E 102nd St #2W"
"4,733","1","1","245 E 80th St #11-J"
"4,250","1","1","15 W 53rd St #13C"
"7,500","2","2","440 W 22nd St #GARDEN"
"2,200","3","1","470 W 159th St #5W"
"13,500","3","3","121 E 69th St #2"
"7,995","2","2","15 Broad St #2314"
"2,995","2","1","2222 Frederick Douglass Blvd #4A"
"5,990","2","2","80 Park Ave #17J"
"4,800","2","1","1510 Lexington Ave #6V"
"8,500","2","2","715 Park Ave #2B"
"2,850","1","1","166 Suffolk St #C"
"8,200","2","2","205 W 76th St #8E"
"3,975","1","1","270 W 17th St #14B"
"3,695","2","1","330 E 35th St #25"
"4,995","1","1","488 7th Ave #9B"
"2,995","1","1","250 Elizabeth St #4"
"1,975","1","1","137 E 110th St #2RE"
"2,995","1","1","155 E 75th St #4E"
"2,850","1","1","155 W 123rd St #3"
"7,300","2","2","2373 Broadway #308"
"2,150","1","7","5 Tudor City Pl #2030"
"5,700","3","1","210 E 29th St #PA"
"6,500","3","2","415 Grand St"
"4,900","1","1","37 W 21st St #203"
"2,197","1","1","200 W 109th St #B2"
"8,000","2","2","525 E 12th St #PH"
"4,505","2","1","785 W End Ave #17C"
"4,409","2","1","158 W 81st St #92"
"5,200","1","6","650 Avenue Of The Americas #4C"
"5,195","3","1","280 Bleecker St #4"
"2,700","1","6","51 Irving Pl #5A"
"10,500","3","2","149 Spring St #3"
"2,900","1","1","87 Clinton St #2"
"3,700","1","7","19 W 8th St #7"
"1,698","1","1","311 E 105th St #13"
"1,975","1","1","311 E 109th St #3C"
"5,995","2","2","350 W 42nd St #22L"
"8,500","2","2","115 4th Ave #3F"
"4,950","1","1","10 West St #18D"
"2,100","1","7","211 W 79th St #6"
"4,500","3","2","1402 Lexington Ave #5"
"3,500","1","1","220 Riverside Blvd #10U"
"2,650","1","1","240 W 64th St #4B"
"5,400","2","2","111 E 30th St #4A"
"17,000","4","3","5 Franklin Pl"
"2,950","1","1","400 W 58th St #2J"
"3,195","2","1","E 10th St and 1st Ave"
"6,250","1","7","870 Broadway #2"
"6,875","5","2","15 Stone St #3"
"5,000","1","1","22 W 15th St #14H"
"2,700","1","1","195 E 4th St #2"
"12,950","2","2","552 Laguardia Pl #3"
"2,928","1","7","335 E 27th St #8A"
"3,495","1","1","2025 Broadway #28F"
"6,700","1","1","11 E 76th St #3"
"1,875","1","7","427 Convent Ave #3W"
"4,500","1","1","247 W 46th St #2306"
"2,600","1","1","195 E 4th St #12"
"3,750","1","1","350 W 57th St #15G"
"3,950","1","7","333 W 56th St #7K"
"2,350","1","7","338 E 11th St #4"
"4,250","2","1","192 E 75th St #5B"
"6,100","2","2","330 E 49th St #PHB"
"3,800","1","1","22 Jones St #4E"
"4,095","1","1","310 W 52nd St #34C"
"3,500","1","1","130 W 67th St #15H"
"9,500","2","2","311 Broadway #7G"
"6,900","2","2","101 W 24th St #19A"
"2,550","1","1","500 E 11th St #18"
"2,750","1","7","77 E 12th St #5A"
"5,700","2","2","100 Riverside Blvd #24A"
"3,500","2","1","30 Saint Marks Pl #3A"
"13,000","2","2","59 N Moore St #2W"
"15,500","3","3","400 E 67th St #28B"
"5,500","1","2","250 E 53rd St #1803"
"2,500","1","7","66 W 77th St #55"
"9,500","3","2","429 E 52nd St #37JH"
"2,800","1","1","170 E 2nd St #4D"
"25,000","4","4","160 W 66th St #44AB"
"5,650","2","2","425 W 53rd St #602"
"4,400","1","1","19 Vandam St #3"
"5,153","1","1","1065 2nd Ave #16A"
"5,500","1","2","1100 Madison Ave #5G"
"3,350","1","1","2 Gold St #23D"
"2,300","1","7","267 E 10th St #2"
"9,800","3","2","19 Warren St #4W"
"3,800","3","1","31 Tiemann Pl #27"
"2,995","4","1","560 W 126th St #6C"
"5,250","2","2","350 W 37th St #24H"
"3,150","2","1","525 W 49th St #5E"
"2,500","1","7","104 W 70th St #3E"
"7,400","2","2","20 River Ter #8E"
"3,850","4","1","E 102nd St and 1st Ave"
"3,700","1","1","95 Worth St #PHHJ"
"3,250","1","1","215 W 84th St #210"
"2,072","2","1","136 Seaman Ave #1D"
"3,500","1","1","235 E 40th St #23G"
"3,250","1","1","25 Leroy St #17"
"6,000","2","2","30 West St #31C"
"3,595","2","1","203 W 94th St #3C"
"2,800","2","1","1567 Lexington Ave #15"
"1,795","2","1","4308 Broadway #17"
"3,200","2","1","220 Manhattan Ave #4T"
"2,795","1","1","345 W 53rd St #2A"
"4,350","1","1","30 W 63rd St #10E"
"3,995","1","1","211 E 14th St #11A"
"4,700","1","1","400 E 34th St #S13N"
"5,695","3","2","450 W 50th St #4R"
"3,200","2","1","203 W 109th St #5E"
"5,500","4","2","350 Manhattan Ave #1D"
"22,000","3","3","45 E 80th St #20A"
"2,550","1","1","309 W 50th St #3R"
"3,700","2","1","124 W 86th St #7CJ"
"4,550","3","2","326 E 4th St #2BJ"
"2,795","1","1","218 Avenue A #3RN"
"2,800","2","1","943 Columbus Ave #1B"
"3,900","2","2","407 W 51st St #1D"
"5,495","1","1","160 Central Park S #820"
"4,095","2","1","599 W End Ave #6"
"1,700","1","7","228 E 116th St #11"
"5,000","1","1","237 E 34th St #2004"
"4,395","2","1","122 E 27th St #2A"
"3,100","2","1","247 W 109th St #8"
"5,450","4","1","150 Sullivan St #10"
"4,250","2","1","232 E 40th St #6A"
"3,195","1","1","240 E 76th St #15V"
"2,750","1","8","114 Ridge St #2D"
"6,000","3","3","740 W End Ave #35"
"2,400","1","8","177 Mulberry St #2"
"3,129","1","7","210 E 39th St #502"
"3,000","1","1","140 W 71st St #8G"
"3,525","1","1","47 Perry St #2B"
"3,700","1","1","350 W 42nd St #25M"
"2,995","2","1","160 Claremont Ave #2F"
"5,000","3","1","E 5th St and Ave A"
"2,149","2","1","204 E 112th St #31"
"2,149","2","1","204 E 112th St #65"
"4,995","1","1","170 John St"
"12,000","2","3","303 E 57th St #45A"
"3,050","1","8","119 Bank St #1G"
"2,800","1","1","1955 1st Ave #734"
"8,995","2","2","200 E 65th St #30W"
"2,650","1","8","98 Riverside Dr #14G"
"10,500","2","2","15 W 53rd St #31B"
"4,095","1","1","327 Central Park W #12E"
"3,000","1","1","520 W 43rd St #12E"
"4,892","2","2","155 Attorney St #2E"
"24,950","4","3","52 E 72nd St #PHA"
"7,500","1","1","84-86 White St #6D"
"3,300","1","1","340 E 52nd St #4D"
"4,000","2","1","265 Riverside Dr #6A"
"4,675","2","2","250 E 40th St #25B"
"7,500","2","2","125 Grand St #2W"
"3,695","2","1","230 E 32nd St #2A"
"2,695","1","8","232 Elizabeth St #1E"
"2,350","3","1","312 E 116th St #2A"
"3,395","2","1","120 E 102nd St #4B"
"5,077","2","2","155 Attorney St #4E"
"6,000","2","2","211 E 35th St #8CD"
"3,195","1","1","219 E 28th St #5B"
"2,795","1","1","208 E 25th St #LE"
"14,995","2","2","54 Warren St #4"
"12,000","4","4","557 3rd Ave #3"
"2,595","2","1","212 E 105th St #5"
"2,995","1","1","221 E 23rd St #9"
"5,500","4","1","7 W 108th St #1C"
"5,990","2","2","225 W 83rd St #4Q"
"4,095","2","1","444 W 52nd St #3W"
"16,900","3","2","40 Central Park S #8D"
"2,750","1","1","205 E 14th St #4C"
"9,950","4","2","54 Stone St #3"
"2,995","1","1","208 E 25th St #43"
"3,200","1","8","47 E 64th St #10C"
"9,500","2","1","95 Greene St #3F"
"2,250","1","1","1795 Riverside Dr #6G"
"7,095","3","2","585 W End Ave #16F"
"3,800","2","2","1752 2nd Ave #5B"
"2,475","1","8","207 E 27th St #LC"
"6,999","3","2","350 W 50th St #3A"
"5,500","2","2","88 Greenwich St #1004"
"7,450","2","1","78 Grand St #3"
"5,950","2","2","225 W 83rd St #4Z"
"29,000","3","2","50 Gramercy Park N #15AB"
"3,475","1","1","220 E 60th St #5C"
"3,350","1","1","415 E 37th St #8K"
"2,250","1","8","1380 1st Ave #5D"
"2,300","1","9","339 E 58th St #1G"
"2,795","2","1","684 Riverside Dr #5C"
"2,600","1","1","504 W 110th St #4D"
"3,350","1","1","313 W 88th St #B"
"5,650","2","2","555 W 23rd St #S11L"
"6,000","2","2","300 E 51st St #16C"
"2,915","1","9","561 10th Ave #37"
"3,400","1","1","Benson St and Leonard St"
"8,750","2","2","25 W 71st St #GARDEN"
"4,500","2","1","E 15th St and W 15th St"
"2,600","1","1","10 W 87th St #1A"
"3,495","2","1","326 E 35th St #45"
"5,760","4","2","561 10th Ave #40"
"10,079","3","2","66 Franklin St #D3"
"2,338","1","8","160 E 27th St #5D"
"5,995","4","2","1428 Lexington Ave #4B"
"2,150","2","1","552 W 146th St #7"
"7,900","2","2","697 W End Ave #9C"
"3,400","1","1","124 W 93rd St #7A"
"2,599","2","1","411 E 118th St #2"
"3,400","1","1","167 E 67th St #6E"
"5,636","2","2","560 W 43rd St #41E"
"9,000","1","2","83 Spring St #5F"
"6,151","2","2","560 W 43rd St #41A"
"2,975","1","1","305 W 72nd St #7D"
"6,000","1","1","721 5th Ave #42C"
"5,838","2","2","560 W 43rd St #41B"
"15,950","3","2","81 Walker St #2"
"1,750","1","9","102 E 116th St #3E"
"4,662","1","1","200 E 11th St #203"
"22,000","3","3","56 Leonard St #29BWE"
"2,400","1","9","310 E 46th St #18W"
"2,375","2","1","137 E 110th St #3FE"
"6,750","3","2","132 Mulberry St #3D"
"9,490","2","2","610 W 42nd St #N58A"
"3,250","1","1","340 E 52nd St #5B"
"3,100","1","1","300 Rector Pl #2A"
"1,600","1","1","583 W 177th St #BW"
"6,995","3","3","65 W 70th St #4S"
"8,550","2","2","40 E 78th St #12D"
"8,500","2","3","45 Park Ave #801"
"3,000","1","1","6 W 87th St #7"
"2,895","3","1","212 E 105th St #1"
"3,462","1","1","252 W 76th St #2E"
"5,829","2","2","666 W End Ave #11J"
"2,695","2","1","212 E 105th St #22"
"3,595","2","1","697 10th Ave #3FN"
"2,295","1","1","415 E 80th St #2B"
"2,250","1","1","231 E 81st St #4C"
"9,250","2","2","99 Jane St #1K"
"2,850","1","1","345 E 80th St #21D"
"3,595","1","1","246 W End Ave #9G"
"3,300","1","1","64 E 94th St #4G"
"9,995","3","3","250 E 54th St #37D"
"8,500","3","2","462 W 58th St #6B"
"15,500","2","2","45 Warren St #1"
"1,750","1","1","206 W 148th St #5K"
"13,500","4","2","36 Laight St #7B"
"11,500","3","3","310 E 82nd St #2"
"5,500","1","1","50 Murray St #2102"
"3,200","1","1","25 Minetta Ln #5J"
"4,409","2","1","158 W 81st St #61"
"2,295","1","1","208 Thompson St #7"
"3,750","1","1","350 W 42nd St #21D"
"5,800","2","2","229 Front St #4W"
"3,645","1","1","666 W End Ave #7W"
"3,250","1","1","230 Central Park S #5G"
"5,475","1","1","460 W 20th St #PHB"
"4,095","3","1","1590 Lexington Ave #12"
"4,216","4","2","524 W 123rd St #1E"
"4,775","1","1","280 Park Ave S #4G"
"5,300","2","2","130 W 79th St #4F"
"1,950","2","1","133 W 145th St #3"
"4,995","1","1","51 5th Ave #9D"
"3,695","2","1","230 E 32nd St #1D"
"2,400","1","1","85 E End Ave #5H"
"9,750","2","2","22 Greenwich Ave #1"
"8,000","1","1","800 5th Ave #11E"
"4,495","1","1","1385 York Ave #10A"
"3,400","1","1","401 E 65th St #15E"
"2,990","1","1","568 Grand St #J901"
"21,000","6","4","53 W 85th St"
"2,500","3","1","219 W 121st St #5W"
"3,150","1","1","320 E 54th St #9B"
"5,600","1","1","22 W 15th St #9C"
"5,677","1","1","160 Madison Ave #34F"
"6,500","1","1","36 Laight St #1A"
"4,506","2","2","70 W 93rd St #7020D"
"2,495","1","1","925 W End Ave #6D"
"7,500","2","2","247 W 46th St #3605"
"60,000","5","8","35 E 63rd St #PH"
"11,000","2","2","923 5th Ave #3C"
"3,995","2","2","502 9th Ave #3C"
"3,550","1","1","350 W 37th St #11D"
"17,900","2","2","1 Cpw #42B"
"13,995","3","3","103 5th Ave #5THFLOOR"
"3,100","1","1","443 W 50th St #4E"
"4,650","2","1","181 Grand St #3"
"2,350","1","1","151 W 82nd St #1E"
"2,850","1","1","1360 York Ave #7E"
"6,495","2","2","155 W 21st St #12B"
"4,200","1","1","111 W 67th St #23H"
"6,500","2","2","200 Central Park S #6G"
"2,875","2","1","110 E 7th St #18"
"2,400","1","1","411 E 53rd St #7J"
"2,240","1","1","128 Saint Marks Pl #3B"
"25,000","3","3","1 Central Park W #40D"
"12,500","2","1","42 E 75th St"
"3,100","2","1","973 Columbus Ave #4C"
"8,995","4","3","420 E 51st St #8DE"
"2,979","2","1","207 W 80th St #1C"
"45,000","4","4","56 Leonard St #44WE"
"12,833","3","3","240 Park Ave S #5B"
"7,570","3","2","243 E 27th St #21HJ"
"9,000","2","3","110 E 80th St #0002AJ"
"8,750","1","2","81 Greene St #5"
"7,080","3","2","230 E 27th St #15ZJ"
"3,400","1","1","402 E 55th St #0002HJ"
"6,000","3","2","448 W 22nd St #5J"
"4,950","3","2","334 E 9th St #4J"
"3,400","1","1","278 Mott St #0002RJ"
"9,795","3","3","241 E 39th St #33GJ"
"2,450","1","1","319 E 50th St #3C"
"6,750","3","2","30 W 70th St #8C"
"4,000","4","2","3603 Broadway #24J"
"3,700","1","1","865 1st Ave #2E"
"3,250","1","1","50 W 55th St #0007DJ"
"3,200","3","2","25 W 132nd St #3CJ"
"4,475","2","1","284 Mott St #2DJ"
"3,595","1","1","220 Front St #5B"
"6,130","2","2","403 E 34th St #S34BJ"
"3,115","3","2","550 W 126th St #55J"
"3,295","4","2","614 W 157th St #22J"
"3,550","2","2","500 E 12th St #9"
"6,295","4","2","175 Avenue B #4J"
"5,880","2","1","403 E 34th St #S14BJ"
"6,395","4","2","111 Saint Marks Pl #2BJ"
"3,550","2","1","115 E 102nd St"
"8,800","3","3","200 Riverside Blvd #20D"
"9,500","3","2","62 Grand St #4"
"7,400","2","2","575 Avenue Of The Americas #4B"
"9,500","3","2","208 W 30th St #702"
"6,000","4","2","197 E 4th St #GD2J"
"2,149","2","1","204 E 112th St #45"
"4,495","4","2","333 E 100th St #3DJ"
"5,295","3","2","185 Avenue B #3J"
"3,529","2","1","82 Christopher St #21AJ"
"5,500","2","1","15 W 55th St #6D"
"6,553","3","2","302 E 83rd St #28BJ"
"4,500","1","1","24 5th Ave #324"
"3,900","3","2","515 E 12th St #3J"
"5,395","3","2","341 E 10th St #4J"
"5,000","1","1","800 5th Ave #5A"
"5,400","3","2","339 E 10th St #F2BJ"
"5,995","3","2","187 Avenue B #4J"
"6,895","4","2","141 Attorney St #2AJ"
"7,842","3","2","239 E 39th St #33GJ"
"6,300","3","2","571 2nd Ave #62J"
"2,795","1","1","225 E 30th St #3R"
"5,700","1","1","50 West St #21C"
"3,700","1","1","221 W 10th St #5BJ"
"6,832","2","2","174 W 89th St #6JJ"
"8,500","3","2","15 W 55th St #7A"
"5,550","3","2","222 E 11th St #2CDJ"
"2,750","3","1","216 E 118th St #2A"
"5,365","2","2","302 E 83rd St #20GJ"
"6,550","3","2","155 W 70th St #3RJ"
"3,600","1","1","200 W 70th St #415J"
"2,275","1","1","1912 3rd Ave #2RSJ"
"2,850","2","1","109 Mott St #14J"
"5,800","3","2","260 Elizabeth St #6J"
"2,795","2","1","523 E 12th St #2J"
"2,850","2","1","326 E 19th St #3BJ"
"8,000","3","2","451 W End Ave #11FJ"
"2,575","1","1","40 Clinton St #7J"
"2,850","2","1","1691 2nd Ave #6J"
"4,900","2","1","136 E 56th St #0003HJ"
"2,150","1","1","340 E 90th St #11J"
"6,215","1","1","430 W 17th St #326J"
"4,150","2","1","68 W 68th St #9J"
"3,710","1","1","5 Hanover Sq #23LJ"
"3,100","3","1","850 Saint Nicholas Ave #404-J"
"1,850","1","1","153 E 99th St #23J"
"8,000","2","2","117 E 80th St #2DJ"
"3,430","1","1","91 W End Ave #012RJ"
"1,750","1","1","159 E 99th St #4BJ"
"2,550","1","1","345 E 77th St #1EJ"
"6,750","3","2","747 Columbus Ave #17OJ"
"3,675","1","1","112 W 13th St #00060J"
"3,095","2","1","702 Amsterdam Ave #2FN J"
"5,195","2","2","261 E 78th St #3J"
"3,250","3","1","67 W 109th St #54J"
"2,500","1","1","1221 2nd Ave #3AJ"
"4,000","2","1","531 E 12th St #2A J"
"2,575","1","1","45 Clinton St #7J"
"3,295","3","1","63 W 109th St #33J"
"2,795","2","1","501 W 43rd St #3EJ"
"7,000","2","2","55 E 8th St #29FJ"
"5,790","2","2","400 E 76th St #9CJ"
"2,800","2","1","318 E 93rd St #3EJ"
"7,200","4","2","60 Avenue B #5RJ"
"6,250","4","2","619 E 11th St #AJ"
"7,605","4","2","223 W 21st St #6RJ"
"3,100","2","1","1588 York Ave #2A J"
"4,500","1","1","140 4th Ave #0003EJ"
"3,000","1","1","100 W 83rd St #5DJ"
"2,895","1","1","408 W 46th St #2BJ"
"2,100","1","1","339 E 90th St #2BJ"
"2,250","1","1","794 9th Ave #7J"
"3,800","1","1","119 E 26th St #1BJ"
"2,850","1","1","526 E 89th St #4AJ"
"2,950","2","1","333 W 43rd St #3AJ"
"2,595","2","1","435 E 65th St #2J"
"2,795","2","1","521 E 12th St #2J"
"5,500","3","2","347 E 6th St #3RDFLJ"
"2,700","1","1","152 W 76th St #9J"
"3,850","1","1","115 Saint Marks Pl #7AJ"
"2,400","1","1","315 E 91st St #2WJ"
"5,215","1","1","518 W 30th St #10B"
"3,200","1","1","22 W 8th St #3J"
"2,750","1","1","236 E 36th St #3BJ"
"2,595","2","1","425 E 65th St #26J"
"4,500","1","1","155 W 66th St #18GJ"
"6,400","4","2","60 Avenue B #5CJ"
"6,695","2","2","106 W 28th St #5AJ"
"3,475","1","1","200 W 70th St #611J"
"6,735","2","2","776 Avenue Of The Americas #21CJ"
"8,995","1","2","225 5th Ave #11A"
"4,950","3","2","275 South St #7JJJ"
"2,795","2","1","425 E 65th St #20J"
"7,500","4","2","215 Mott St #2CJ"
"3,950","1","1","28 E 14th St #4BJ"
"6,000","4","2","217 Mott St #1RNJ"
"3,700","2","2","236 E 78th St #407J"
"5,130","2","2","70 East Broadway #011JJ"
"5,700","2","2","20 West St #8GJ"
"2,750","1","1","303 W 21st St #2DJ"
"2,850","1","1","526 E 89th St #3AJ"
"3,650","1","1","215 W 79th St #3AJ"
"4,310","2","2","226 W 71st St #12AJ"
"7,300","4","2","211 E 14th St #5RJ"
"4,095","3","2","624 E 9th St #B2J"
"7,500","2","2","28 E 1st St #4BJ"
"3,300","2","1","402 E 9th St #20J"
"2,250","1","1","1865 2nd Ave #3BJ"
"3,100","2","1","512 E 14th St #36"
"1,924","1","1","204 E 112th St #55"
"7,100","2","2","65 E 92nd St #0004AJ"
"6,895","4","2","130 William St #12BJ"
"2,500","1","1","1224 2nd Ave #3AJ"
"5,995","2","2","300 E 65th St #29CJ"
"2,600","1","1","107 E 89th St #000B2J"
"6,555","2","2","499 W 30th St #06LJ"
"3,150","2","1","202 1st Ave #8J"
"2,635","2","1","513 E 83rd St #2EJ"
"3,570","1","1","740 Columbus Ave #03RJ"
"2,050","1","1","322 E 73rd St #1BRJ"
"3,095","2","1","203 Allen St #8J"
"3,195","1","1","209 E 25th St #2-D"
"2,050","1","1","332 E 93rd St #1CJ"
"3,195","2","1","1384 2nd Ave #3-J"
"7,800","2","2","45 Park Ave #501"
"12,000","1","1","641 5th Ave #48B"
"3,100","1","1","115 E 71st St #5DJ"
"2,300","1","1","102 Saint Marks Pl #13"
"8,750","3","3","44 E 12th St #PHE"
"2,375","1","1","403 E 77th St #15J"
"1,950","1","1","417 E 65th St #11"
"2,650","2","1","319 W 42nd St #5E"
"3,650","1","1","1280 5th Ave #8J"
"2,850","1","1","157 W 72nd St #3R"
"23,000","4","4","21 E 84th St"
"2,600","2","1","1588 1st Ave #5N"
"5,100","3","2","255 E 10th St #1F J"
"1,695","1","1","345 W 145th St #11C2A"
"8,200","2","2","310 E 53rd St #9A"
"3,250","2","1","441 W 51st St #4W"
"11,800","2","2","721 5th Ave #33G"
"3,350","2","1","1720 2nd Ave #5B"
"3,895","1","1","7 E 75th St #3C"
"5,300","2","1","112 W 13th St #00024J"
"4,050","3","1","150 E 91st St #34"
"2,450","1","1","228 E 36th St #5B"
"1,695","1","1","157 E 99th St #DJ"
"1,795","1","1","75 Allen St #3A"
"31,000","4","5","30 Park Pl #73A"
"1,695","1","1","161 E 99th St #DJ"
"4,505","2","1","785 W End Ave #14C"
"6,870","3","2","235 E 27th St #23JJ"
"3,200","2","1","346 W 53rd St #2J"
"2,695","1","1","111 W 68th St #4BJ"
"2,700","1","1","244 W 22nd St #2C"
"3,150","2","1","335 E 70th St #01B J"
"5,400","2","1","65 W 69th St #1RJ"
"3,550","1","1","15 W 63rd St #7WJ"
"2,250","1","1","795 9th Ave #3J"
"5,435","1","1","50 W 29th St #32IJ"
"6,800","1","1","43-45 E 30th St #3C"
"7,000","3","2","400 Central Park W #2M"
"3,100","1","1","152 E 35th St #4E"
"4,395","4","2","314 E 100th St #6DJ"
"3,400","2","1","786 Amsterdam Ave #4N"
