price,bedrooms,bathrooms,addr,lat,lng
"4,500",2,1,50 E 86th St #3A,40.780512,-73.9586967
"2,500",1,1,125 E 87th St #15D,40.7805193,-73.9554251
"2,600",1,3,125 E 87th St #12-H,40.7805193,-73.9554251
"6,100",2,2,125 E 87th St #17-A,40.7805193,-73.9554251
"2,375",1,1,282 W End Ave #5F,40.780524,-73.983581
"3,792",1,1,160 E 88th St #14D,40.7805345,-73.9543962
"3,583",1,1,160 E 88th St #6J,40.7805345,-73.9543962
"2,700",1,1,152 W 76th St #9J,40.7805427,-73.97872
"3,870",2,1,158 W 76th St #4B,40.780595,-73.978934
"1,775",1,2,244 W 74th St #1E,40.78064,-73.9829016
"2,600",1,6,201 E 89th St #2,40.7806676,-73.9520362
"2,900",1,2,12 E 86th St #940,40.7806894,-73.9595387
"13,500",2,2,12 E 86th St #1700,40.7806894,-73.9595387
"2,600",1,2,12 E 86th St #340,40.7806894,-73.9595387
"2,000",1,6,321 E 91st St #2B,40.780721,-73.9480645
"1,595",1,9,348 E 92nd St #7A,40.78075,-73.9471124
"2,800",1,1,3rd Ave and E 89th St,40.7807554,-73.9525679
"22,000",4,4,141 E 88th St #7F,40.7807557,-73.95431
"2,400",1,1,153 E 88th St #4,40.7807698,-73.9540386
"2,850",1,1,317 E 91st St #F6,40.7807826,-73.9482784
"2,150",1,1,216 E 90th St #5RE,40.7807914,-73.9512095
"3,495",3,1,168 E 89th St #2W,40.780804,-73.953298
"18,000",4,3,55 E 86th St #9B,40.7808597,-73.9582116
"2,400",1,1,315 E 91st St #2WJ,40.780876,-73.9484139
"2,400",1,1,101 W 77th St #1A,40.780901,-73.976501
"4,250",1,1,215 W 75th St #6G,40.7809856,-73.9807677
"2,650",2,1,320 E 92nd St #4RE,40.780995,-73.947908
"2,950",1,1,340 E 93rd St #10H,40.781007,-73.946774
"3,000",1,1,340 E 93rd St #2D,40.781007,-73.946774
"2,900",1,1,340 E 93rd St #5A,40.781007,-73.946774
"2,350",1,8,171 E 89th St #7D,40.7810076,-73.9529313
"2,850",1,1,171 E 89th St #10E,40.7810076,-73.9529313
"2,600",1,1,301 E 91st St #0004HJ,40.7810144,-73.9489781
"2,795",2,1,316 E 92nd St #1RW,40.781062,-73.948064
"2,775",2,1,316 E 92nd St #1RE,40.781062,-73.948064
"16,500",4,3,200 E 90th St #10EF,40.7810682,-73.9519127
"8,000",2,2,1049 5th Ave #6B,40.7810879,-73.9598154
"6,500",2,2,200 Central Park S #6G,40.7811023,-73.9741936
"2,350",1,1,148 W 77th St #2A,40.781127,-73.978233
"3,495",2,1,370 Columbus Ave #4R,40.781163,-73.9764433
"4,680",3,2,1752 2nd Ave #2F,40.781167,-73.948956
"3,800",2,2,1752 2nd Ave #5B,40.781167,-73.948956
"2,850",1,1,312 E 92nd St #5F,40.7811691,-73.9482037
"2,195",1,1,310 E 92nd St #1E,40.781177,-73.948339
"3,350",1,1,111 E 88th St #8D,40.7812396,-73.9551674
"2,750",2,1,304 E 92nd St #2E,40.781278,-73.948571
"1,625",1,1,41 Park Ter W #E7,40.781287,-74.236193
"3,100",2,1,157 E 89th St #5RE,40.7813171,-73.953396
"2,750",2,1,157 E 89th St #1FW,40.7813171,-73.953396
"6,000",2,1,131 W 77th St #4N,40.7813172,-73.9774864
"3,795",2,1,141 E 89th St #7A,40.7813731,-73.9537616
"3,495",1,1,141 E 89th St,40.7813731,-73.9537616
"1,625",1,3,1762 2nd Ave #3,40.7814071,-73.9487149
"2,800",2,1,317 E 92nd St #3E,40.7814278,-73.9478578
"32,000",5,4,2150 Broadway #14A,40.7814599,-73.9806864
"9,500",2,2,2150 Broadway #12C,40.7814599,-73.9806864
"22,000",3,3,2150 Broadway #11F,40.7814599,-73.9806864
"14,500",3,3,2150 Broadway #11E,40.7814599,-73.9806864
"2,995",1,1,351 Amsterdam Ave #5S,40.781465,-73.979136
"4,300",1,1,116 W 78th St #2,40.7814776,-73.9769271
"2,050",1,1,332 E 93rd St #1CJ,40.7814778,-73.9469943
"12,995",2,3,1085 Park Ave #3C,40.7815268,-73.9557693
"21,000",3,3,1085 Park Ave #10B,40.7815268,-73.9557693
"2,200",1,1,166 E 90th St #2D,40.7815438,-73.9530453
"3,900",2,2,307 W 74th St #4B,40.7815613,-73.9840851
"5,488",4,2,309 E 92nd St #3B,40.7815644,-73.9481724
"8,200",2,2,205 W 76th St #502,40.7816156,-73.9802945
"8,995",2,2,205 W 76th St #4G,40.7816156,-73.9802945
"12,000",3,3,205 W 76th St #7F,40.7816156,-73.9802945
"8,350",2,2,205 W 76th St #702,40.7816156,-73.9802945
"8,200",2,2,205 W 76th St #8E,40.7816156,-73.9802945
"11,111",2,2,60 E 88th St #7B,40.7816569,-73.9572075
"5,000",1,1,181 E 90th St #6A,40.7816946,-73.9522581
"9,400",2,2,181 E 90th St #19B,40.7816946,-73.9522581
"2,550",1,1,117 E 89th St #1D,40.7817092,-73.9546915
"5,500",2,2,107 W 78th St #B,40.781711,-73.976443
"2,800",2,1,318 E 93rd St #3EJ,40.781715,-73.9475465
"6,000",2,2,386 Columbus Ave #4A,40.7817234,-73.9759695
"2,325",2,1,316 E 93rd St #26,40.7817361,-73.9476522
"2,795",1,2,119 E 89th St #1B,40.7817767,-73.9544744
"2,795",2,2,119 E 89th St #1B1,40.7817767,-73.9544744
"2,449",1,1,171 E 90th St #3D,40.7818082,-73.9525983
"1,950",1,1,171 E 90th St #1A,40.7818082,-73.9525983
"3,150",2,1,320 W End Ave #1D,40.7818517,-73.9826992
"3,450",1,1,345 E 93rd St #26K,40.7818656,-73.946292
"3,495",1,1,345 E 93rd St #10B,40.7818656,-73.946292
"2,300",1,1,102 W 79th St #4F,40.7818943,-73.9759289
"3,000",1,1,102 W 79th St #6A,40.7818943,-73.9759289
"8,500",3,3,115 E 89th St #8A,40.781904,-73.9547089
"3,050",1,1,300 E 93rd St #23F,40.7819081,-73.9482522
"2,536",1,1,165 E 90th St #3B,40.781922,-73.9528018
"2,600",1,1,107 E 89th St #000B2J,40.782009,-73.954963
"2,200",1,3,151 E 90th St #6D,40.782071,-73.9532075
"2,550",1,1,120 E 90th St #4J,40.7820767,-73.9541161
"2,545",1,1,334 E 94th St,40.7820822,-73.9463579
"4,222",1,1,252 W 76th St #9D,40.7820845,-73.9821328
"3,462",1,1,252 W 76th St #2E,40.7820845,-73.9821328
"9,996",3,2,252 W 76th St #1-G,40.7820845,-73.9821328
"5,990",4,2,371 Amsterdam Ave #3,40.7821057,-73.9786801
"3,500",1,1,201 W 77th St #5F,40.7821141,-73.979464
"3,450",1,1,201 W 77th St #11FF,40.7821141,-73.979464
"3,450",1,1,201 W 77th St #11F,40.7821141,-73.979464
"3,350",1,1,201 W 77th St #10CC,40.7821141,-73.979464
"4,800",2,2,201 W 77th St #7E,40.7821141,-73.979464
"10,500",4,3,235 W 76th St #12B,40.7821286,-73.9815225
"2,300",1,1,147 W 78th St #4A,40.7821645,-73.9776037
"2,650",2,1,324 E 94th St #5R,40.782202,-73.946875
"2,750",2,1,326 E 94th St #2E,40.7822056,-73.9467734
"5,300",2,2,130 W 79th St #4F,40.782238,-73.9768657
"2,300",1,4,130 W 79th St #9E,40.782238,-73.9768657
"1,850",1,6,160 E 91st St #3L,40.7822716,-73.9528061
"3,378",1,1,345 E 94th St #25B,40.7823318,-73.945872
"4,311",2,2,345 E 94th St #9E,40.7823318,-73.945872
"3,356",1,1,345 E 94th St #27-D,40.7823318,-73.945872
"2,723",1,1,345 E 94th St #5G,40.7823318,-73.945872
"2,495",1,2,319 W 75th St #3C,40.7823366,-73.9838835
"4,200",1,1,101 W 79th St #6G,40.7823386,-73.9756497
"4,400",2,1,140 W 79th St #7B,40.782346,-73.9770997
"4,050",3,1,150 E 91st St #34,40.7823637,-73.9530458
"4,400",3,2,150 E 91st St #31,40.7823637,-73.9530458
"2,900",1,1,169 E 91st St #8D,40.7823774,-73.9520882
"2,300",2,1,335 E 94th St #26,40.7824284,-73.9462573
"4,999",3,2,1379 Lexington Ave #5,40.7824649,-73.9531631
"4,495",1,1,40 E 89th St #17C,40.7824973,-73.9572728
"4,695",1,1,40 E 89th St #PHA,40.7824973,-73.9572728
"3,462",1,1,227 W 77th St #5J,40.7825007,-73.9803244
"4,731",1,1,227 W 77th St #12E,40.7825007,-73.9803244
"8,538",2,2,227 W 77th St #8-K,40.7825007,-73.9803244
"7,338",1,2,227 W 77th St #18B,40.7825007,-73.9803244
"3,092",1,6,227 W 77th St #5B,40.7825007,-73.9803244
"3,350",1,1,227 W 77th St #12B,40.7825007,-73.9803244
"3,300",1,1,161 E 91st St #5B,40.7825079,-73.9523153
"8,210",2,2,205 E 92nd St #29495,40.7825177,-73.9502755
"5,240",1,1,205 E 92nd St #29546,40.7825177,-73.9502755
"4,850",2,1,115 E 90th St #5E,40.7825337,-73.9543189
"4,650",2,1,173 W 78th St #3A,40.7825641,-73.9784311
"5,750",2,1,11 E 88th St #6A,40.7826151,-73.9584742
"2,250",1,1,102 W 80th St #88,40.7826314,-73.9755857
"18,500",5,3,100 W 80th St #4E,40.7826377,-73.975298
"1,795",1,3,1812 2nd Ave #3RN,40.7826485,-73.9478535
"2,000",1,2,226 W 78th St #1N,40.7826844,-73.9798903
"2,350",1,1,345 W End Ave #3A,40.7827194,-73.9826607
"1,825",1,1,328 E 95th St #29-330,40.782748,-73.946243
"2,450",1,1,172 E 92nd St #4D,40.7828162,-73.9516613
"4,150",1,1,172 W 79th St #15F,40.7828454,-73.9780645
"4,300",1,1,172 W 79th St #2B,40.7828454,-73.9780645
"2,695",2,2,1845 1st Ave #4H,40.7828676,-73.9452196
"25,000",7,6,351 W End Ave #1,40.7828676,-73.982566
"9,200",4,3,147 W 79th St #1516,40.7828925,-73.9770543
"2,700",1,1,317 W 76th St #4F,40.782941,-73.983293
"2,325",1,1,1384 Lexington Ave #3B,40.7829559,-73.9533261
"2,450",1,1,319 W 76th St #5A,40.7829679,-73.9833589
"2,600",1,4,225 Central Park W #613,40.7830184,-73.9714062
"2,495",1,3,225 Central Park W #514,40.7830184,-73.9714062
"3,099",1,1,308 W 77th St #7,40.783048,-73.982783
"2,700",1,1,103 W 80th St #4,40.7830597,-73.975345
"2,650",1,1,206 W 79th St #3R,40.7831435,-73.9789685
"8,500",3,3,W 79th St and Amsterdam Ave,40.7831516,-73.9783327
"2,695",1,1,210 W 79th St #2F,40.7831892,-73.9790831
"1,950",1,5,1819 2nd Ave #3,40.78322,-73.948201
"2,600",1,1,212 W 79th St #2C,40.7832239,-73.9791522
"6,795",3,2,175 W 79th St #15A,40.7832259,-73.9778761
"3,750",1,1,175 W 79th St #8B,40.7832259,-73.9778761
"3,450",2,1,318 W 77th St #2B,40.7832316,-73.9830904
"4,995",2,1,100 W 81st St #3D,40.783254,-73.9749012
"15,999",4,3,138 E 92nd St,40.7832615,-73.9531384
"6,500",3,2,150 W 80th St #7B,40.7833108,-73.9771328
"2,465",1,1,328 W 77th St #7,40.7833602,-73.9834327
"2,750",2,1,313 E 95th St #12,40.7833726,-73.9465803
"3,438",1,1,365 W End Ave #1E,40.7833754,-73.9823645
"10,000",4,4,145 E 92nd St #10D,40.783385,-73.95239
"3,000",1,1,145 E 92nd St #3,40.783385,-73.95239
"3,000",1,1,64 W 82nd St #5F,40.7834279,-73.9733868
"15,500",4,2,8 W 83rd St #THOUSE,40.783447,-73.9714943
"2,795",2,1,1827 2nd Ave #2E,40.7834523,-73.9480007
"6,300",2,2,200 E 94th St #2315,40.7835297,-73.9499061
"5,995",2,2,200 E 94th St #2715,40.7835297,-73.9499061
"12,950",4,3,200 E 94th St #2617,40.7835297,-73.9499061
"2,500",1,1,124 W 81st St #8,40.7835405,-73.9756927
"2,200",1,1,124 W 81st St #7,40.7835405,-73.9756927
"2,400",1,1,124 W 81st St #3,40.7835405,-73.9756927
"2,300",1,1,186 W 80th St #5C,40.7835554,-73.9776758
"28,000",3,2,230 Central Park W #16K,40.7835563,-73.9708078
"4,500",3,2,1402 Lexington Ave #5,40.7835648,-73.9528162
"4,354",2,1,211 W 79th St #34,40.7835812,-73.9789342
"2,100",1,7,211 W 79th St #6,40.7835812,-73.9789342
"5,795",4,1,76 W 82nd St #3A,40.7835867,-73.9737406
"2,495",1,5,76 W 82nd St #2C,40.7835867,-73.9737406
"28,000",4,4,131 E 92nd St,40.7835876,-73.953019
"2,250",2,1,236 E 95th St #4F,40.7835996,-73.9481347
"3,450",1,1,22 W 83rd St #4A,40.7836012,-73.9718646
"3,275",1,1,375 S End Ave #3K,40.7836037,-73.9820413
"4,950",1,2,130 W 81st St #3,40.7836202,-73.9758802
"3,650",1,1,215 W 79th St #3AJ,40.7836413,-73.9790684
"2,775",1,1,28 W 83rd St #4,40.7837114,-73.9720993
"5,900",2,2,46 E 91st St #5-B,40.7837819,-73.9564345
"2,450",1,1,127 W 81st St #A,40.7837957,-73.9753056
"12,000",5,3,115 E 92nd St #8CD,40.7837991,-73.9534507
"2,300",1,1,203 E 94th St #5A,40.7838131,-73.9498093
"2,695",1,1,32 W 83rd St #4,40.7838191,-73.9721467
"3,250",1,1,W 80th St and Amsterdam Ave,40.7838387,-73.9778271
"4,409",2,1,158 W 81st St #61,40.7838445,-73.9764292
"4,409",2,1,158 W 81st St #92,40.7838445,-73.9764292
"15,000",2,2,390 W End Ave #8A,40.7838965,-73.9811668
"19,000",4,3,390 W End Ave #9H,40.7838965,-73.9811668
"7,500",2,2,134 E 93rd St,40.7839082,-73.9526021
"3,500",1,1,25 W 83rd St #2F,40.7840124,-73.9718749
"2,300",1,1,25 W 83rd St #1F,40.7840124,-73.9718749
"3,200",1,1,465 Columbus Ave #4-B,40.7840141,-73.97362
"3,699",3,1,172 W 81st St #3B,40.784017,-73.97691
"2,700",2,1,469 Columbus Ave #4-S,40.7841265,-73.973519
"8,995",3,2,152 E 94th St #11EF,40.7841308,-73.9513782
"4,500",2,2,155 W 81st St #4,40.7841515,-73.9761061
"32,000",5,5,47 E 91st St #2,40.784158,-73.956039
"3,975",2,1,182 E 95th St #26H,40.7841639,-73.9503375
"4,395",2,1,205-235 E 95th St #B19D,40.784169,-73.9479526
"3,010",1,1,205-235 E 95th St #B33M,40.784169,-73.9479526
"3,015",1,1,205-235 E 95th St #C26A,40.784169,-73.9479526
"4,235",2,2,205-235 E 95th St #A12C,40.784169,-73.9479526
"4,405",2,2,205-235 E 95th St #A9K,40.784169,-73.9479526
"2,395",1,1,205-235 E 95th St #C22L,40.784169,-73.9479526
"2,910",1,1,205-235 E 95th St #A23M,40.784169,-73.9479526
"5,995",4,2,1428 Lexington Ave #4B,40.7842202,-73.9523748
"5,300",4,1,1428 Lexington Ave #1A,40.7842202,-73.9523748
"8,250",2,2,393 W End Ave #P1C,40.7842279,-73.9816239
"13,500",3,3,393 W End Ave #10C,40.7842279,-73.9816239
"7,095",4,2,20 W 84th St #2,40.7842395,-73.9714766
"2,979",2,1,207 W 80th St #1C,40.7842504,-73.9782951
"3,700",1,1,1285 Madison Ave #4,40.7843024,-73.9560321
"4,395",3,1,167 W 81st St #5W,40.7843337,-73.9765077
"3,395",2,1,167 W 81st St #5C,40.7843337,-73.9765077
"4,695",3,1,167 W 81st St #1W,40.7843337,-73.9765077
"3,395",2,1,167 W 81st St #1C,40.7843337,-73.9765077
"2,700",1,1,302 W 79th St #5D,40.7843615,-73.9819127
"2,925",1,1,302 W 79th St #4,40.7843615,-73.9819127
"2,395",1,1,430 Amsterdam Ave,40.7843674,-73.9778055
"4,405",2,2,205 E 95th St,40.7843719,-73.9490305
"2,250",1,4,1436 Lexington Ave #4-D,40.7844177,-73.9522652
"2,450",1,1,1436 Lexington Ave #1B,40.7844177,-73.9522652
"2,200",1,1,1436 Lexington Ave #3-D,40.7844177,-73.9522652
"7,100",2,2,65 E 92nd St #0004AJ,40.7844437,-73.9550303
"3,000",1,1,100 W 83rd St #5DJ,40.7844926,-73.9739892
"2,595",1,1,100 W 83rd St #3BJ,40.7844926,-73.9739892
"2,566",1,1,150 W 82nd St #4E,40.7845119,-73.9760293
"4,365",2,1,3rd Ave and E 95th St,40.7845154,-73.9498287
"1,325",3,2,3rd Ave and E 95th St,40.7845154,-73.9498287
"2,250",1,1,1865 2nd Ave #3BJ,40.7845222,-73.9472298
"5,200",3,2,138 E 94th St #6NW,40.7845786,-73.9521845
"4,475",2,1,127 W 82nd St #5D,40.7845855,-73.975303
"4,800",2,1,127 W 82nd St #A,40.7845855,-73.975303
"3,100",2,2,1867 2nd Ave #1F,40.7845962,-73.9472343
"2,100",1,1,485 Columbus Ave #1A,40.784643,-73.9731453
"2,100",1,1,25 W 84th St #1C,40.7846875,-73.9715369
"4,850",2,2,401 W End Ave #2B,40.7846962,-73.9812789
"9,640",3,3,401 W End Ave #7AB,40.7846962,-73.9812789
"3,500",1,1,401 W End Ave #2C,40.7846962,-73.9812789
"8,800",2,2,18 W 85th St #1,40.7847502,-73.9706347
"2,250",1,1,229 E 96th St #3FE,40.7847817,-73.947609
"2,650",1,2,2250 Broadway #5M,40.7848184,-73.9788591
"4,995",3,1,33 W 84th St #2,40.7848257,-73.9718537
"2,850",1,5,215-217 E 96th St #26B,40.784938,-73.948379
"4,350",2,2,34 W 85th St #2,40.784946,-73.9711357
"1,775",1,3,1469 Lexington Ave #23,40.7849473,-73.9512695
"2,350",1,1,151 W 82nd St #1E,40.7849508,-73.9760377
"2,850",1,1,151 W 82nd St #7E,40.7849508,-73.9760377
"2,650",1,1,140 W 83rd St #2,40.7850033,-73.9752755
"2,475",1,1,306 W 80th St #5D,40.7850853,-73.9813445
"4,500",3,1,200 W 82nd St #4E,40.785161,-73.9773214
"3,400",1,1,27 W 85th St #2B,40.785188,-73.970594
"3,900",1,1,215 E 96th St #36E,40.7851883,-73.947968
"4,950",2,2,215 E 96th St #29A,40.7851883,-73.947968
"3,420",1,2,215 E 96th St #34842,40.7851883,-73.947968
"3,795",1,1,215 E 96th St #37G,40.7851883,-73.947968
"2,750",1,1,74 Riverside Dr #3F,40.785193,-73.9820115
"2,300",1,7,31 W 85th St #5,40.785241,-73.970724
"3,100",1,1,55 E 93rd St #5C,40.7852563,-73.9549293
"1,900",1,2,137 W 83rd St #3SW,40.7852746,-73.9748152
"4,000",3,2,137 W 83rd St #2W,40.7852746,-73.9748152
"2,300",1,1,505 Columbus Ave #4E,40.785293,-73.972622
"3,150",1,1,62 W 85th St #2B,40.7852996,-73.9719836
"3,475",1,1,158 W 83rd St #PHD,40.7853416,-73.9756436
"3,100",1,1,43 W 85th St #1B,40.7853822,-73.9711241
"2,074",1,1,68 W 85th St #9,40.7853978,-73.9721748
"3,061",2,1,464 Amsterdam Ave #5N,40.7854107,-73.9769331
"5,795",2,2,424 W End Ave #1310,40.7854225,-73.9802367
"8,795",3,2,424 W End Ave #1505,40.7854225,-73.9802367
"5,150",2,2,424 W End Ave #208,40.7854225,-73.9802367
"3,450",1,1,424 W End Ave #1003,40.7854225,-73.9802367
"3,300",1,1,64 E 94th St #4G,40.7854554,-73.9544877
"21,000",6,4,53 W 85th St,40.7854991,-73.9714335
"2,400",1,1,57 W 85th St #3A,40.7855465,-73.9715456
"1,995",1,3,321 W 80th St #10,40.7855553,-73.9815223
"29,500",6,6,40 E 94th St #31D,40.7855606,-73.9546989
"8,000",2,2,40 E 94th St #28G,40.7855606,-73.9546989
"3,395",2,1,165 W 83rd St #5,40.7855743,-73.9755193
"5,550",2,2,78 W 85th St #6E,40.7856335,-73.9724741
"4,200",2,1,78 W 85th St #5A,40.7856335,-73.9724741
"5,500",2,2,175 E 96th St,40.7856733,-73.9495341
"4,061",1,1,175 E 96th St #26B,40.7856733,-73.9495341
"2,953",1,1,175 E 96th St #30S,40.7856733,-73.9495341
"2,425",1,2,71 W 85th St #5B,40.7856847,-73.9719202
"5,500",2,2,32 W 86th St #PHB,40.7857499,-73.9710925
"2,399",1,6,32 W 86th St #2BL,40.7857499,-73.9710925
"4,150",2,1,75 W 85th St #B,40.7857755,-73.9720352
"4,100",2,1,77 W 85th St #2E,40.7857764,-73.9722065
"2,930",1,1,210 W 83rd St #3R,40.7857975,-73.9770577
"2,350",1,1,132 E 96th St #4A,40.785799,-73.951533
"3,500",2,1,E 100th St and 1st Ave,40.7858117,-73.9428526
"5,800",2,2,1225 Park Ave #17C,40.7858964,-73.9525223
"9,625",3,2,1225 Park Ave #3A,40.7858964,-73.9525223
"3,095",2,1,158 W 84th St #4C,40.7859457,-73.9755232
"3,795",3,2,338 E 100th St #4B,40.785965,-73.9434788
"9,950",3,3,21 W 86th St #4C,40.786005,-73.970276
"11,500",3,3,21 W 86th St #6A,40.786005,-73.970276
"4,860",1,1,21 W 86th St #7C,40.786005,-73.970276
"9,400",3,3,21 W 86th St #3D,40.786005,-73.970276
"6,595",2,2,21 W 86th St #6F,40.786005,-73.970276
"10,500",3,3,21 W 86th St #PHA,40.786005,-73.970276
"12,000",3,3,21 W 86th St #10,40.786005,-73.970276
"11,600",3,3,21 W 86th St #12E,40.786005,-73.970276
"9,100",2,2,21 W 86th St #12H,40.786005,-73.970276
"4,700",1,1,21 W 86th St #12D,40.786005,-73.970276
"3,025",1,1,108 E 96th St #12B,40.7860151,-73.9520495
"5,995",3,3,108 E 96th St #11D,40.7860151,-73.9520495
"3,000",1,1,6 W 87th St #7,40.7860191,-73.969493
"3,595",1,1,222 W 83rd St #15H,40.7860633,-73.9777421
"6,895",2,1,222 W 83rd St #5C,40.7860633,-73.9777421
"16,500",5,4,441 W End Ave #12A,40.7860732,-73.9803598
"2,600",1,1,10 W 87th St #1A,40.7860904,-73.9696098
"8,000",3,2,451 W End Ave #11FJ,40.7860978,-73.9802074
"2,700",1,1,215 W 83rd St #9C,40.7861481,-73.9769137
"3,666",3,1,488 Amsterdam Ave #5,40.7861914,-73.9764569
"8,900",3,2,76 W 86th St #E3,40.7861984,-73.9719817
"3,200",1,1,76 W 86th St #2F,40.7861984,-73.9719817
"4,495",4,2,333 E 100th St #3DJ,40.7862332,-73.9434324
"4,395",4,2,314 E 100th St #6DJ,40.786237,-73.944475
"3,023",1,1,1501 Lexington Ave #2M,40.7862659,-73.950308
"3,069",1,1,1501 Lexington Ave #5G,40.7862659,-73.950308
"3,466",1,1,1501 Lexington Ave #6KK,40.7862659,-73.950308
"5,400",4,3,41 W 86th St,40.7862767,-73.9710215
"4,800",1,1,225 W 83rd St #20Z,40.7863096,-73.9772584
"4,775",1,1,225 W 83rd St #10Z,40.7863096,-73.9772584
"4,700",1,1,225 W 83rd St #19G,40.7863096,-73.9772584
"5,990",2,2,225 W 83rd St #4Q,40.7863096,-73.9772584
"5,950",2,2,225 W 83rd St #4Z,40.7863096,-73.9772584
"4,750",1,1,115 W 85th St #8,40.7863333,-73.9734713
"3,700",2,2,1955 1st Ave #603,40.7863523,-73.9431816
"2,750",1,1,1955 1st Ave #434,40.7863523,-73.9431816
"2,699",2,1,117 E 96th St #16A,40.7864242,-73.9516513
"2,995",1,2,1500 Lexington Ave #11F,40.7864325,-73.9507837
"2,595",1,2,1500 Lexington Ave #12C,40.7864325,-73.9507837
"4,945",2,2,1500 Lexington Ave #12L,40.7864325,-73.9507837
"7,000",3,2,110 W 86th St #11A,40.786459,-73.9727516
"2,200",1,1,51 W 86th St #803,40.786496,-73.971427
"3,250",1,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,350",2,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,450",2,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,295",1,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,695",1,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,195",1,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"3,350",2,1,W 86th St and Columbus Ave,40.7864991,-73.9721864
"5,250",2,1,53 E 95th St #2C,40.786524,-73.954007
"3,995",3,2,53 E 95th St #2B,40.786524,-73.954007
"5,750",3,2,53 E 95th St #2A,40.786524,-73.954007
"3,295",2,1,53 E 95th St #3C,40.786524,-73.954007
"2,200",1,1,127 W 85th St #3A,40.786527,-73.973782
"16,950",4,4,275 Central Park W #11B,40.7865333,-73.9689003
"2,200",1,2,98 Riverside Dr #1E,40.7865574,-73.9808803
"3,750",3,1,201 W 84th St #12,40.786602,-73.9761795
"3,850",2,1,120 W 86th St #1C,40.7866147,-73.9731575
"3,700",2,1,124 W 86th St #7CJ,40.786649,-73.973316
"2,550",1,1,14 W 88th St #1A,40.786672,-73.96922
"3,200",1,1,14 W 88th St #1-B,40.786672,-73.96922
"2,450",2,1,112 E 97th St #4W,40.7866722,-73.951302
"2,475",1,1,126 W 86th St #3F,40.786676,-73.973379
"4,000",3,1,1509 Lexington Ave #2-B,40.7867285,-73.9500062
"2,500",2,1,108 E 97th St #5E,40.7867398,-73.9514493
"2,600",2,1,108 E 97th St #3E,40.7867398,-73.9514493
"3,000",1,1,203 W 84th St #2A,40.7867567,-73.9763606
"2,900",2,1,129 E 97th St #4B,40.7867603,-73.9506473
"3,400",1,1,315 W 82nd St #2B,40.7867797,-73.980377
"2,800",1,1,315 W 82nd St #4A,40.7867797,-73.980377
"3,500",2,1,101 W 86th St #4D,40.7868061,-73.9722046
"28,000",7,6,37 W 87th St #2,40.7868224,-73.970319
"7,395",3,3,140 W 86th St #9A,40.7868682,-73.9737246
"2,400",1,1,323 W 82nd St #5F,40.7868874,-73.9806438
"4,500",2,3,323 W 82nd St #5,40.7868874,-73.9806438
"2,895",2,1,510 Amsterdam Ave #6A,40.7868909,-73.975962
"4,200",3,1,510 Amsterdam Ave #5C,40.7868909,-73.975962
"4,500",2,1,107 W 86th St #2,40.7869025,-73.9724931
"4,995",2,2,50 E 96th St #5A,40.7869027,-73.953944
"5,400",2,1,163 W 85th St #G,40.7869267,-73.974822
"3,250",1,1,215 W 84th St #210,40.7869688,-73.9768235
"3,300",1,1,167 W 85th St #5,40.7869757,-73.9749337
"2,650",1,1,327 E 101st St #4E,40.7869811,-73.9432708
"2,495",1,1,327 E 101st St #4B,40.7869811,-73.9432708
"3,750",2,1,173 W 85th St #6,40.7870395,-73.9751095
"3,350",1,1,173 W 85th St #9,40.7870395,-73.9751095
"2,700",1,5,1510 Lexington Ave #3R,40.7870559,-73.9505352
"3,750",1,1,1510 Lexington Ave #12E,40.7870559,-73.9505352
"4,800",2,1,1510 Lexington Ave #6V,40.7870559,-73.9505352
"3,040",1,2,200 W 85th St #PHA,40.7870629,-73.9759112
"3,195",2,2,E 102nd St and 1st Ave,40.7870698,-73.9419167
"5,500",5,2,E 102nd St and 1st Ave,40.7870698,-73.9419167
"3,150",3,1,E 102nd St and 1st Ave,40.7870698,-73.9419167
"2,850",2,1,E 102nd St and 1st Ave,40.7870698,-73.9419167
"4,250",4,1,E 102nd St and 1st Ave,40.7870698,-73.9419167
"4,400",4,1,E 102nd St and 1st Ave,40.7870698,-73.9419167
"3,995",4,2,E 102nd St and 1st Ave,40.7870698,-73.9419167
"2,595",2,1,E 102nd St and 1st Ave,40.7870698,-73.9419167
"3,100",3,2,E 102nd St and 1st Ave,40.7870698,-73.9419167
"2,850",2,1,E 102nd St and 1st Ave,40.7870698,-73.9419167
"3,150",3,1,E 102nd St and 1st Ave,40.7870698,-73.9419167
"3,750",3,2,E 102nd St and 1st Ave,40.7870698,-73.9419167
"3,850",4,1,E 102nd St and 1st Ave,40.7870698,-73.9419167
"1,875",1,3,42 W 88th St #1F,40.7871079,-73.9701239
"2,807",1,1,50 W 88th St #7,40.7872155,-73.9703829
"2,695",1,1,50 W 88th St #5,40.7872155,-73.9703829
"2,287",1,1,52 W 88th St #3R,40.7872462,-73.970458
"13,950",4,3,54 W 88th St #A,40.7872699,-73.9705086
