SHELTER_ID,the_geom,CORNER,LOCATION,AT_BETWEEN,IN_SERVICE,LONGITUDE,LATITUDE
QN04918,POINT (-73.75702 40.749835),NE,SPRINGFIELD BLVD,HORACE HARDING EXPWY,Y,-73.75702,40.749835
QN04920,POINT (-73.822846 40.758198),SE,SANFORD AV,BOWNE ST,Y,-73.822846,40.758198
QN04921,POINT (-73.808808 40.72010300000001),NE,UNION TURNPIKE,PARSONS BLVD,Y,-73.808808,40.720103
QN04922,POINT (-73.840608 40.663023),NE,CROSS BAY BLVD,157 AV,Y,-73.840608,40.663023
QN04923,POINT (-73.788776 40.711946),SE,HILLSIDE AV,173 ST,Y,-73.788776,40.711946
QN04924,POINT (-73.75662 40.67125),SW,SPRINGFIELD BLVD,141 AV,Y,-73.75662,40.67125
QN04925,POINT (-73.830721 40.764989),NE,LINDEN PL,35 AV,Y,-73.830721,40.764989
QN04927,POINT (-73.906357 40.745873),NE,58 ST,WOODSIDE AV,Y,-73.906357,40.745873
QN04928,POINT (-73.87111 40.733131),SW,HOFFMAN DR,WOODHAVEN BLVD,Y,-73.87111,40.733131
QN04929,POINT (-73.871599 40.733166),SW,HOFFMAN DR,WOODHAVEN BLVD,Y,-73.871599,40.733166
QN04930,POINT (-73.871892 40.733177),SW,HOFFMAN DR,WOODHAVEN BLVD,Y,-73.871892,40.733177
QN04931,POINT (-73.80004 40.591838),SE,BEACH CHANNEL DR,BEACH 71 ST,Y,-73.80004,40.591838
QN04932,POINT (-73.844838 40.680445),NW,WOODHAVEN BLVD,LIBERTY AV,Y,-73.844838,40.680445
QN04933,POINT (-73.89872100000001 40.724236),SW,GRAND AV,HAMILTON PL,Y,-73.898721,40.724236
QN04934,POINT (-73.736443 40.665697),NW,SUNRISE HWY,FRANCIS LEWIS BLVD,Y,-73.736443,40.665697
QN04935,POINT (-73.78759 40.67281),SE,ROCKAWAY BLVD,150 ST,Y,-73.78759,40.67281
QN04936,POINT (-73.917448 40.770082),SE,HOYT AV,31 ST,Y,-73.917448,40.770082
QN04937,POINT (-73.899392 40.71058),NE,FRESH POND RD,GROVE ST,Y,-73.899392,40.71058
QN04938,POINT (-73.846798 40.774646),NW,COLLEGE PT BLVD,26 AV,Y,-73.846798,40.774646
QN04939,POINT (-73.761798 40.679448),SW,FARMERS BLVD,MERRICK BLVD,Y,-73.761798,40.679448
QN04940,POINT (-73.773394 40.685825),NW,MERRICK BLVD,119 AV,Y,-73.773394,40.685825
QN04941,POINT (-73.803214 40.781593),NE,FRANCIS LEWIS BLVD,160 ST,Y,-73.803214,40.781593
QN04942,POINT (-73.871013 40.702806),NW,MYRTLE AV,79 ST,Y,-73.871013,40.702806
QN04943,POINT (-73.932189 40.759769),SW,35 AV,CRESCENT ST,Y,-73.932189,40.759769
QN04944,POINT (-73.933202 40.760433),NW,35 AV,24 ST,Y,-73.933202,40.760433
QN04946,POINT (-73.943323 40.746611),SW,JACKSON AV,THOMPSON AV,Y,-73.943323,40.746611
QN04948,POINT (-73.734096 40.665715),NE,SUNRISE HWY,Viaduct (Francis Lewis Blvd),Y,-73.734096,40.665715
QN04949,POINT (-73.740051 40.659545),SW,243 ST,145 AV,Y,-73.740051,40.659545
QN04950,POINT (-73.845645 40.772903),NW,COLLEGE PT BLVD,123 ST,Y,-73.845645,40.772903
QN04951,POINT (-73.74112 40.731682),SE,HILLSIDE AV,88 AV,Y,-73.74112,40.731682
QN04952,POINT (-73.926599 40.74383),SE,QUEENS BLVD,38 ST,Y,-73.926599,40.74383
QN04953,POINT (-73.805081 40.753714),SW,46 AV,162 ST,Y,-73.805081,40.753714
QN04954,POINT (-73.82204 40.782104000000004),NW,PARSONS BLVD,20 AV,Y,-73.82204,40.782104
QN04955,POINT (-73.739747 40.73737),NE,UNION TURNPIKE,GRAND CENTRAL PKWY,Y,-73.739747,40.73737
QN04956,POINT (-73.932585 40.764449),SW,21 ST,33 AV,Y,-73.932585,40.764449
QN04958,POINT (-73.840848 40.662205),SW,CROSS BAY BLVD,157 AV,Y,-73.840848,40.662205
QN04959,POINT (-73.849767 40.664497),SE,84 ST,155 AV,Y,-73.849767,40.664497
QN04960,POINT (-73.91258 40.713231),SE,METROPOLITAN AV,GRANDVIEW AV,Y,-73.91258,40.713231
QN04961,POINT (-73.787946 40.757999),NW,NORTHERN BLVD,194 ST,Y,-73.787946,40.757999
QN04963,POINT (-73.7649 40.71878),NW,HILLSIDE AV,198 ST,Y,-73.7649,40.71878
QN04964,POINT (-73.841258 40.662527000000004),NW,157 AV,CROSSBAY  BLVD,Y,-73.841258,40.662527
QN04965,POINT (-73.815012 40.739671),NE,KISSENA BLVD,HORACE HARDING EXPWY,Y,-73.815012,40.739671
QN04966,POINT (-73.829145 40.772138000000005),SE,28 RD,139 ST,Y,-73.829145,40.772138
QN04967,POINT (-73.86991 40.70275),SW,MYRTLE AV,79 Pl,Y,-73.86991,40.70275
QN04968,POINT (-73.915278 40.763688),SW,STEINWAY ST,30 AV,Y,-73.915278,40.763688
QN04969,POINT (-73.910543 40.769544),NW,ASTORIA BLVD,STEINWAT ST,Y,-73.910543,40.769544
QN04971,POINT (-73.871842 40.753639),NE,JUNCTION BLVD,35 AV,Y,-73.871842,40.753639
QN04972,POINT (-73.827544 40.773005000000005),SW,28 AV,141 ST,Y,-73.827544,40.773005
QN04973,POINT (-73.82324300000002 40.583713),SW,ROCKAWAY BEACH BLVD,BEACH 102 ST,Y,-73.823243,40.583713
QN04974,POINT (-73.93862000000001 40.7496),SW,QUEENS PLZ SOUTH,28 ST,Y,-73.93862,40.7496
QN04975,POINT (-73.825167 40.733847),SE,MAIN ST,MELBOURNE AV,Y,-73.825167,40.733847
QN04976,POINT (-73.825893 40.74281),NW,HORACE HARDING EXPWY,MAIN ST,Y,-73.825893,40.74281
QN04977,POINT (-73.807118 40.694193),NE,LIBERTY AV,ALLENDALE ST,Y,-73.807118,40.694193
QN04978,POINT (-73.885559 40.722154),NE,ELIOT AV,74 ST,Y,-73.885559,40.722154
QN04979,POINT (-73.80534 40.5881),SW,ROCKAWAY BEACH BLVD,BEACH 79 ST,Y,-73.80534,40.5881
QN04980,POINT (-73.938591 40.748595),SW,JACKSON AV,QUEENS PLAZA SOUTH,Y,-73.938591,40.748595
QN04981,POINT (-73.76309 40.699278),SW,FARMERS BLVD,113 AV,Y,-73.76309,40.699278
QN04982,POINT (-73.845195 40.79077),SE,7 AV,COLLEGE POINT BLVD,Y,-73.845195,40.79077
QN04983,POINT (-73.87078 40.75126),SW,JUNCTION BLVD,37 AV,Y,-73.87078,40.75126
QN04984,POINT (-73.93017100000002 40.767117),SW,21 ST,31 AV,Y,-73.930171,40.767117
QN04985,POINT (-73.89314 40.754859),NW,NORTHERN BLVD,74 ST,Y,-73.89314,40.754859
QN04986,POINT (-73.879267 40.725254),NE,80 ST,ELIOT AV,Y,-73.879267,40.725254
QN04987,POINT (-73.901911 40.72265),SW,GRAND AV,64 ST,Y,-73.901911,40.72265
QN04988,POINT (-73.74504 40.69267),SE,Springfield Blvd,119 Av,Y,-73.74504,40.69267
QN04989,POINT (-73.88812 40.76765),NW,DITMARS BLVD,82 ST,Y,-73.88812,40.76765
QN04990,POINT (-73.90422 40.72087),SW,Flushing Av,61 St,Y,-73.90422,40.72087
QN04991,POINT (-73.90186 40.72249),NW,Flushing Av,64 St,Y,-73.90186,40.72249
QN04992,POINT (-73.857208 40.73651),NW,Horace Harding Expwy,Otis Av,Y,-73.857208,40.73651
QN04993,POINT (-73.934803 40.77508100000001),SE,27 Av,2 St,Y,-73.934803,40.775081
QN04994,POINT (-73.914889 40.782179),SW,21 St,21 Av,Y,-73.914889,40.782179
QN04995,POINT (-73.918524 40.717722),NW,Grand Av,Page Pl,Y,-73.918524,40.717722
QN04996,POINT (-73.761534 40.695456),NE,Farmers Blvd,115 Rd,Y,-73.761534,40.695456
QN04997,POINT (-73.93208 40.77395),SW,8 St,27 Av,Y,-73.93208,40.77395
QN04998,POINT (-73.861297 40.760023),SE,108 St,32 Av,Y,-73.861297,40.760023
QN04999,POINT (-73.773218 40.679691),SE,Bedell St,127 Av,Y,-73.773218,40.679691
QN05000,POINT (-73.817146 40.718029),NE,Main St,Union Turnpike,Y,-73.817146,40.718029
QN05001,POINT (-73.932556 40.736534),NE,Greenpoint Av,Gale Av,Y,-73.932556,40.736534
QN05002,POINT (-73.884059 40.712194),SE,Metropolitan Av,71 St,Y,-73.884059,40.712194
QN05003,POINT (-73.779838 40.782972),SW,18 Av,212 St,Y,-73.779838,40.782972
QN05004,POINT (-73.816957 40.75979),SE,Sanford Av,147 St,Y,-73.816957,40.75979
QN05005,POINT (-73.752682 40.680177),NE,Merrick Blvd,Springfield Blvd,Y,-73.752682,40.680177
QN0502,POINT (-73.804842 40.721234),SW,UNION TURNPIKE,164 ST,Y,-73.804842,40.721234
QN0504,POINT (-73.823833 40.729993),NW,JEWEL AV,MAIN ST,Y,-73.823833,40.729993
QN0509,POINT (-73.83087100000002 40.699705),SW,LEFFERTS BLVD,JAMAICA AV,Y,-73.830871,40.699705
QN0513,POINT (-73.83715400000001 40.708135),NW,PARK LANE SOUTH,METROPOLITAN AV,Y,-73.837154,40.708135
QN0515,POINT (-73.836977 40.696688),SE,111 ST,JAMAICA AV,Y,-73.836977,40.696688
QN0516,POINT (-73.837179 40.696526),SW,111 ST,JAMAICA AV,Y,-73.837179,40.696526
QN0517,POINT (-73.834612 40.691946),SE,111 ST,ATLANTIC AV,Y,-73.834612,40.691946
QN0528,POINT (-73.832381 40.700144),NE,MYRTLE AV,HILLSIDE AV,Y,-73.832381,40.700144
QN0534,POINT (-73.827572 40.694013),SE,ATLANTIC AV,LEFFERTS BLVD,Y,-73.827572,40.694013
QN0538,POINT (-73.8456 40.6843),SE,101 AV,WOODHAVEN BLVD,Y,-73.8456,40.6843
QN0539,POINT (-73.847136 40.684025),NW,101 AV,94 ST,Y,-73.847136,40.684025
QN0541,POINT (-73.82563400000001 40.689964),SE,101 AV,LEFFERTS BLVD,Y,-73.825634,40.689964
QN0663,POINT (-73.78849 40.764877),NE,FRANCIS LEWIS BLVD,35 AV,Y,-73.78849,40.764877
QN0670,POINT (-73.739428 40.755951),SE,DOUGLASTON PKWY,61 AV,Y,-73.739428,40.755951
QN0677,POINT (-73.746435 40.73592),NE,UNION TURNPIKE,SPRINGFIELD BLVD,Y,-73.746435,40.73592
QN0691,POINT (-73.764134 40.739133),NW,73 AV,210 ST,Y,-73.764134,40.739133
QN0703,POINT (-73.762777 40.691764),NW,LINDEN BLVD,FARMERS BLVD,Y,-73.762777,40.691764
QN0729,POINT (-73.814472 40.70264300000001),NW,QUEENS BLVD,JAMAICA AV,Y,-73.814472,40.702643
QN0731,POINT (-73.761959 40.69167),SE,LINDEN BLVD,FARMERS BLVD,Y,-73.761959,40.69167
QN0732,POINT (-73.746421 40.696296),NW,FRANCIS LEWIS BLVD,LINDEN BLVD & 116 RD,Y,-73.746421,40.696296
QN0775,POINT (-73.791365 40.706828),NW,JAMAICA AV,168 Pl,Y,-73.791365,40.706828
QN0783,POINT (-73.809486 40.705533),SE,SUTPHIN BLVD,HILLSIDE AV,Y,-73.809486,40.705533
QN0793,POINT (-73.802186 40.706476),SW,PARSONS BLVD,88 AV,Y,-73.802186,40.706476
QN0795,POINT (-73.801626 40.705488),SW,PARSONS BLVD,89 AV,Y,-73.801626,40.705488
QN0808,POINT (-73.790996 40.707078),NW,169 ST,JAMAICA AV,Y,-73.790996,40.707078
QN0813,POINT (-73.715526 40.745296),NE,UNION TURNPIKE,255 ST,Y,-73.715526,40.745296
QN0819,POINT (-73.739725 40.705143),NE,SPRINGFIELD BLVD,112 AV,Y,-73.739725,40.705143
QN0821,POINT (-73.733172 40.71271),NW,HEMPSTEAD AV,221 ST,Y,-73.733172,40.71271
QN0827,POINT (-73.742999 40.696118),NW,LINDEN BLVD,217 ST,Y,-73.742999,40.696118
QN0828,POINT (-73.738668 40.694762000000004),NW,LINDEN BLVD,222 ST,Y,-73.738668,40.694762
SI05112,POINT (-74.091301 40.601986),NE,TARGEE ST,ROME AV,Y,-74.091301,40.601986
SI05113,POINT (-74.178601 40.608339),SE,SOUTH AV,TELEPORT DR,Y,-74.178601,40.608339
SI05114,POINT (-74.156892 40.625976),SE,FOREST AV,UNION AV,Y,-74.156892,40.625976
SI05115,POINT (-74.165225 40.630551),NE,GRANDVIEW AV,CONTINENTAL PL,Y,-74.165225,40.630551
SI05116,POINT (-74.090579 40.570836),NW,MIDLAND AV,FR CAPODANNO BLVD,Y,-74.090579,40.570836
SI05118,POINT (-74.075177 40.633183),NE,BAY ST,GRANT ST,Y,-74.075177,40.633183
SI05119,POINT (-74.15420000000002 40.608542),SW,VICTORY BLVD,WILLOWBROOK PARK,Y,-74.1542,40.608542
SI05120,POINT (-74.076386 40.605378),SE,NARROWS RD S,HYLAN BLVD,Y,-74.076386,40.605378
SI05121,POINT (-74.100896 40.631237),NW,FOREST AV,HART BLVD,Y,-74.100896,40.631237
SI05122,POINT (-74.114916 40.565177000000006),SW,HYLAN BLVD,CANNON BLVD,Y,-74.114916,40.565177
SI05123,POINT (-74.091367 40.626707),SE,VICTORY BLVD,EDDY ST,Y,-74.091367,40.626707
SI05124,POINT (-74.181085 40.5652),NE,ARTHUR KILL RD,WOODROW RD,Y,-74.181085,40.5652
SI05125,POINT (-74.221666 40.508799),SW,HYLAN BLVD,CUNNINGHAM RD,Y,-74.221666,40.508799
SI05126,POINT (-74.179943 40.52609600000001),SE,HYLAN BLVD,ARBUTUS AV,Y,-74.179943,40.526096
SI05128,POINT (-74.15432 40.534127),SW,HYLAN BLVD,RICHMOND AV,Y,-74.15432,40.534127
SI05129,POINT (-74.106383 40.568779),NE,NEW DORP LANE,MILL RD,Y,-74.106383,40.568779
SI05130,POINT (-74.101738 40.5664),NE,NEW DORP LANE,FINLEY AV,Y,-74.101738,40.5664
SI05131,POINT (-74.087753 40.572826),SE,FR CAPODANNO BLVD,HUNTER AV,Y,-74.087753,40.572826
SI05132,POINT (-74.199734 40.557042),NW,ARTHUR KILL RD,CARLYLE GREEN,Y,-74.199734,40.557042
SI05133,POINT (-74.105055 40.568143),NE,NEW DORP LANE,CUBA AV,Y,-74.105055,40.568143
SI05134,POINT (-74.162146 40.637921),SE,RICHMOND TERRACE,ANDROS AV,Y,-74.162146,40.637921
SI05135,POINT (-74.076319 40.628436),SE,BAY ST,PROSPECT ST,Y,-74.076319,40.628436
SI05137,POINT (-74.17116 40.639261),NE,HOLLAND AV,BENJAMIN PL,Y,-74.17116,40.639261
SI05138,POINT (-74.079983 40.629015),NW,BEACH ST,VAN DUZER ST,Y,-74.079983,40.629015
SI05139,POINT (-74.062532 40.609069),SW,BAY ST,FINGERBOARD RD,Y,-74.062532,40.609069
SI05140,POINT (-74.11494 40.565147),SW,HYLAN BLVD,CANNON BLVD,Y,-74.11494,40.565147
SI05141,POINT (-74.102873 40.615386),SW,CLOVE RD,NIAGARA ST,Y,-74.102873,40.615386
SI05142,POINT (-74.110219 40.570229),NW,HYLAN BLVD,NEW DORP LA,Y,-74.110219,40.570229
SI05143,POINT (-74.102049 40.577731),SW,MIDLAND AV,HYLAN BLVD,Y,-74.102049,40.577731
SI05144,POINT (-74.086312 40.59524),NW,HYLAN BLVD,OLD TOWN RD,Y,-74.086312,40.59524
SI05145,POINT (-74.13121 40.553721),SE,HYLAN BLVD,JUSTIN AV,Y,-74.13121,40.553721
SI05147,POINT (-74.19456 40.555951),SE,ARDEN AV,FOREST GREEN,Y,-74.19456,40.555951
SI05148,POINT (-74.193418 40.554838),SE,ARDEN AV,HAMPTON GREEN,Y,-74.193418,40.554838
QN0829,POINT (-73.746153 40.696389),NE,FRANCIS LEWIS BLVD,LINDEN BLVD,Y,-73.746153,40.696389
QN0836,POINT (-73.743219 40.730991),NW,HILLSIDE AV,MANOR RD,Y,-73.743219,40.730991
QN0847,POINT (-73.751246 40.679523),SE,MERRICK BLVD,218 ST,Y,-73.751246,40.679523
QN0848,POINT (-73.74530400000002 40.677654),SE,MERRICK BLVD,224 ST,Y,-73.745304,40.677654
QN0868,POINT (-73.768413 40.663911),SE,GUY BREWER BLVD,FARMERS BLVD,Y,-73.768413,40.663911
QN0875,POINT (-73.738874 40.675714),NW,MERRICK BLVD,231 ST,Y,-73.738874,40.675714
QN0876,POINT (-73.741982 40.676486),SE,MERRICK BLVD,228 ST,Y,-73.741982,40.676486
QN0878,POINT (-73.717855 40.744177),NW,LITTLE NECK PKWY,UNION TURNPIKE,Y,-73.717855,40.744177
QN0881,POINT (-73.724739 40.741551),NE,UNION TURNPIKE,COMMONWEALTH BLVD,Y,-73.724739,40.741551
QN0911,POINT (-73.75144 40.59495),SW,SEAGIRT BLVD,BEACH 17 ST,Y,-73.75144,40.59495
QN0912,POINT (-73.75352 40.594941000000006),SW,SEAGIRT BLVD,BEACH 19 ST,Y,-73.75352,40.594941
QN0924,POINT (-73.784717 40.594949),SW,BEACH CHANNEL DR,BEACH 54 ST,Y,-73.784717,40.594949
QN0934,POINT (-73.807734 40.588109),NW,ROCKAWAY BEACH BLVD,BEACH 81 ST,Y,-73.807734,40.588109
QN0936,POINT (-73.813181 40.587175),SE,ROCKAWAY BEACH BLVD,BEACH 88 ST,Y,-73.813181,40.587175
QN0948,POINT (-73.744211 40.595975),SW,SEAGIRT AV,BEACH 9 ST,Y,-73.744211,40.595975
QN0951,POINT (-73.784939 40.595143),NW,BEACH CHANNEL DR,BEACH 54 ST,Y,-73.784939,40.595143
SI0001,POINT (-74.117384 40.634734),NW,BROADWAY,CASTLETON AV,Y,-74.117384,40.634734
SI0002,POINT (-74.118007 40.64021400000001),SW,BROADWAY,RICHMOND TERRACE,Y,-74.118007,40.640214
SI0005,POINT (-74.130501 40.61265900000001),NE,VICTORY BLVD,JEWETT AV,Y,-74.130501,40.612659
SI0009,POINT (-74.08433 40.648044),SE,RICHMOND TERRACE,ST PETERS PL,Y,-74.08433,40.648044
SI0018,POINT (-74.079903 40.624415),SW,BROAD ST,TOMPKINS AV & CEDAR ST,Y,-74.079903,40.624415
SI0021,POINT (-74.08459 40.615004),SE,TARGEE ST,VANDERBILT AV,Y,-74.08459,40.615004
SI0023,POINT (-74.077186 40.620298),NW,TOMPKINS AV,VANDERBILT AV,Y,-74.077186,40.620298
SI0025,POINT (-74.074323 40.609779),SW,HYLAN BLVD,REYNOLDS ST,Y,-74.074323,40.609779
SI0028,POINT (-74.075951 40.637491),SE,BAY ST,VICTORY BLVD,Y,-74.075951,40.637491
SI0029,POINT (-74.07669500000002 40.637854),NE,VICTORY BLVD,ST MARKS PL,Y,-74.076695,40.637854
SI0033,POINT (-74.122773 40.634039),SE,CASTLETON AV,TAYLOR ST,Y,-74.122773,40.634039
SI0036,POINT (-74.110953 40.629663),SE,FOREST AV,BEMENT AV,Y,-74.110953,40.629663
SI0037,POINT (-74.11641 40.628855),SW,FOREST AV,BROADWAY & ELIZABETH ST,Y,-74.11641,40.628855
SI0041,POINT (-74.109049 40.630158),NE,FOREST AV,PELTON AV,Y,-74.109049,40.630158
SI0043,POINT (-74.085476 40.634164),NE,VICTORY BLVD,CEBRA AV,Y,-74.085476,40.634164
SI0045,POINT (-74.078201 40.626692),NW,CANAL ST,WRIGHT ST,Y,-74.078201,40.626692
SI0046,POINT (-74.083029 40.623596),NW,BROAD ST,GORDON ST,Y,-74.083029,40.623596
SI0051,POINT (-74.163379 40.626733),SW,FOREST AV,SOUTH AV (2220 Forest Av),Y,-74.163379,40.626733
SI0061,POINT (-74.121037 40.608662),SE,MANOR RD,SCHMIDTS LANE,Y,-74.121037,40.608662
SI0067,POINT (-74.165331 40.590778),NE,RICHMOND AV,NOME AV,Y,-74.165331,40.590778
SI0072,POINT (-74.115592 40.564492),SE,HYLAN BLVD,RENO AV,Y,-74.115592,40.564492
SI0073,POINT (-74.071836 40.59865),SE,SAND LANE,HYLAN BLVD,Y,-74.071836,40.59865
SI0077,POINT (-74.066185 40.598218),NW,MCCLEAN AV,RAILROAD AVE,Y,-74.066185,40.598218
SI0087,POINT (-74.167117 40.589096),NE,RICHMOND AV,RICHMOND HILL RD,Y,-74.167117,40.589096
SI0088,POINT (-74.168145 40.588512),SW,RICHMOND AV,RICHMOND HILL RD,Y,-74.168145,40.588512
SI0095,POINT (-74.107801 40.572219),SE,HYLAN BLVD,BURBANK AV,Y,-74.107801,40.572219
SI0097,POINT (-74.093035 40.585378),SE,HYLAN BLVD,BUEL AV,Y,-74.093035,40.585378
SI0099,POINT (-74.101843 40.589109),NE,RICHMOND RD,DONGAN HILLS AV,Y,-74.101843,40.589109
SI0102,POINT (-74.070157 40.596765),SE,MCCLEAN AV,SAND LANE,Y,-74.070157,40.596765
SI0107,POINT (-74.075966 40.643064),SW,RICHMOND TERRACE,Schuyler St & S.I. Ferry ramp,Y,-74.075966,40.643064
SI0108,POINT (-74.148602 40.609713000000006),NE,VICTORY BLVD,NEPTUNE PL,Y,-74.148602,40.609713
SI0124,POINT (-74.145691 40.542482),SE,HYLAN BLVD,NELSON AV,Y,-74.145691,40.542482
SI0147,POINT (-74.186225 40.523827),SW,HYLAN BLVD,HUGUENOT AV,Y,-74.186225,40.523827
SI05000,POINT (-74.126642 40.576196),SE,RICHMOND RD,MILBURN ST,Y,-74.126642,40.576196
SI05001,POINT (-74.089316 40.646529),NW,RICHMOND TERRACE,JERSEY ST,Y,-74.089316,40.646529
SI05003,POINT (-74.077735 40.637962),SE,VICTORY BLVD,VAN DUZER ST,Y,-74.077735,40.637962
SI05004,POINT (-74.170714 40.561002),SW,ARTHUR KILL RD,RICHMOND AV,Y,-74.170714,40.561002
SI05006,POINT (-74.080743 40.617935),SE,VANDERBILT AV,OSGOOD AV,Y,-74.080743,40.617935
SI05007,POINT (-74.144792 40.624885),SW,FOREST AV,WILLOWBROOK RD,Y,-74.144792,40.624885
SI05009,POINT (-74.084763 40.648431),NW,RICHMOND TERRACE,ST PETERS PL,Y,-74.084763,40.648431
SI05010,POINT (-74.105076 40.617966),SW,CLOVE RD,CHESHIRE PL,Y,-74.105076,40.617966
SI05011,POINT (-74.075867 40.638793),NW,BAY ST,CENTRAL AV,Y,-74.075867,40.638793
SI05012,POINT (-74.078222 40.621717000000004),SW,TOMPKINS AV,HILL ST,Y,-74.078222,40.621717
SI05013,POINT (-74.070537 40.597005),NE,SAND LANE,MCCLEAN AV,Y,-74.070537,40.597005
SI05015,POINT (-74.146195 40.542305),NW,HYLAN BLVD,NELSON AV,Y,-74.146195,40.542305
SI05016,POINT (-74.101763 40.566411),SW,NEW DORP LANE,FINLEY AV,Y,-74.101763,40.566411
SI05017,POINT (-74.098562 40.620676),SW,VICTORY BLVD,HIGHLAND AV,Y,-74.098562,40.620676
SI05018,POINT (-74.206307 40.51422500000001),SW,HYLAN BLVD,WOODVALE AV,Y,-74.206307,40.514225
SI05019,POINT (-74.1686 40.580013),WS,RING RD,S.I. MALL NO. ENT RD,Y,-74.1686,40.580013
SI05020,POINT (-74.078267 40.579056),SW,FR CAPODANNO BLVD,SEAVIEW AV,Y,-74.078267,40.579056
SI05021,POINT (-74.064271 40.611723),SE,BAY ST,NEW LANE,Y,-74.064271,40.611723
SI05022,POINT (-74.127668 40.556765),SE,HYLAN BLVD,GREAT KILLS PARK ENT,Y,-74.127668,40.556765
SI05023,POINT (-74.089375 40.630383),SE,FOREST AV,VICTORY BLVD,Y,-74.089375,40.630383
SI05024,POINT (-74.119275 40.63445000000001),NE,CASTLETON AV,CAROLINE ST,Y,-74.119275,40.63445
SI05025,POINT (-74.117674 40.634616),NE,CASTLETON AV,BROADWAY,Y,-74.117674,40.634616
SI05028,POINT (-74.097623 40.63405),NW,CASTLETON AV,BRIGHTON AV,Y,-74.097623,40.63405
SI05029,POINT (-74.10082400000002 40.591178),NE,RICHMOND RD,SEAVIEW AV,Y,-74.100824,40.591178
SI05030,POINT (-74.130682 40.640049),SW,RICHMOND TERRACE,PARK AV,Y,-74.130682,40.640049
SI05031,POINT (-74.095288 40.642193),NW,LAFAYETTE AV,CASSIDY PL,Y,-74.095288,40.642193
SI05032,POINT (-74.078167 40.626255),SW,CANAL ST,CANAL ST,Y,-74.078167,40.626255
SI05033,POINT (-74.151029 40.62528),SE,FOREST AV,SANDERS ST,Y,-74.151029,40.62528
SI05035,POINT (-74.088626 40.646769),SE,RICHMOND TERRACE,JERSEY ST,Y,-74.088626,40.646769
SI05037,POINT (-74.062797 40.595597),SW,FR CAPODANNO BLVD,ROBIN RD,Y,-74.062797,40.595597
SI05038,POINT (-74.077493 40.57932),NE,FR CAPODANNO BLVD,SEAVIEW AV,Y,-74.077493,40.57932
SI05039,POINT (-74.094356 40.57311),NE,MIDLAND AV,FREEBORN ST,Y,-74.094356,40.57311
SI05042,POINT (-74.196779 40.519098),NE,HYLAN BLVD,SEGUINE AV,Y,-74.196779,40.519098
SI05043,POINT (-74.136935 40.549716),NE,HYLAN BLVD,KEEGANS LANE,Y,-74.136935,40.549716
SI05044,POINT (-74.116726 40.563774),SW,HYLAN BLVD,TYSENS LANE,Y,-74.116726,40.563774
SI05045,POINT (-74.132833 40.55243900000001),SE,HYLAN BLVD,BAY TERRACE,Y,-74.132833,40.552439
SI05046,POINT (-74.23507 40.506049),SE,HYLAN BLVD,JOLINE AV,Y,-74.23507,40.506049
SI05047,POINT (-74.165343 40.627496),NE,GRANDVIEW AV,FOREST AV,Y,-74.165343,40.627496
SI05049,POINT (-74.159079 40.612854),SW,RICHMOND AV,LANDER AV,Y,-74.159079,40.612854
SI05050,POINT (-74.165161 40.63196),SE,GRANDVIEW AV,BRABANT ST,Y,-74.165161,40.63196
SI05053,POINT (-74.13799400000002 40.624299),NE,FOREST AV,MARIANNE ST,Y,-74.137994,40.624299
SI05054,POINT (-74.103293 40.576728),NE,HYLAN BLVD,LINCOLN AV,Y,-74.103293,40.576728
SI05055,POINT (-74.113416 40.56664800000001),NE,HYLAN BLVD,EBBITTS ST,Y,-74.113416,40.566648
SI05056,POINT (-74.148451 40.624948),SE,FOREST AV,RICHMOND AV,Y,-74.148451,40.624948
SI05057,POINT (-74.089147 40.607593),NE,CLOVE RD,TARGEE ST,Y,-74.089147,40.607593
SI05059,POINT (-74.160976 40.626474),SE,FOREST AV,AMITY PL,Y,-74.160976,40.626474
SI05060,POINT (-74.089492 40.607494),SE,TARGEE ST,CLOVE RD,Y,-74.089492,40.607494
SI05061,POINT (-74.156959 40.608032),SE,VICTORY BLVD,MORANI ST,Y,-74.156959,40.608032
SI05062,POINT (-74.128715 40.574776),SE,RICHMOND RD,BISHOP ST,Y,-74.128715,40.574776
SI05063,POINT (-74.135738 40.625197),NE,FOREST AV,BARRETT ST,Y,-74.135738,40.625197
SI05064,POINT (-74.12848 40.55642300000001),SW,HYLAN BLVD,BUFFALO ST,Y,-74.12848,40.556423
SI05065,POINT (-74.070667 40.596738),NW,MCCLEAN AV,SAND LANE,Y,-74.070667,40.596738
SI05066,POINT (-74.113638 40.613876),NW,VICTORY BLVD,LITTLE CLOVE RD PARK,Y,-74.113638,40.613876
SI05067,POINT (-74.11221500000002 40.561706),NE,MILL RD,TYSENS LANE,Y,-74.112215,40.561706
SI05070,POINT (-74.161176 40.607241),SE,VICTORY BLVD,RICHMOND AV,Y,-74.161176,40.607241
SI05072,POINT (-74.127525 40.637193),SE,RICHMOND TERRACE,RECTOR ST,Y,-74.127525,40.637193
SI05073,POINT (-74.144417 40.622702),NW,WILLOWBROOK RD,HOUSTON ST,Y,-74.144417,40.622702
SI05074,POINT (-74.103642 40.587224),SE,RICHMOND RD,SEAVER AV,Y,-74.103642,40.587224
SI05076,POINT (-74.162627 40.541771),NE,RICHMOND AV,OAKDALE ST,Y,-74.162627,40.541771
