,Zip,price,bedrooms,bathrooms,addr,lat,lng,club_count,bar_count,grocery_count,pharmacy_count,theater_count,art_count,wine_count,restaurant_count,subway_count,bus_count,parking_count
3793,10022,7750.0,2,2,146 W 57th St #43D,40.7648614,-73.9792586,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3794,10022,4000.0,1,1,145 E 48th St #22A,40.7551234,-73.9724043,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3795,10022,5250.0,2,2,40 W 55th St #3C,40.7622032,-73.97674549999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3796,10022,3500.0,1,1,77 W 55th St #17G,40.763109899999996,-73.9776533,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3797,10022,2600.0,1,6,300 E 46th St #10S,40.7521195,-73.9701798,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3798,10022,3000.0,2,1,8 E 48th St #2C,40.75678920000001,-73.97749449999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3799,10022,3950.0,1,1,100 United Nations Plz #25C,40.7531669,-73.9678483,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3800,10022,3350.0,1,1,77 W 55th St #3J,40.763109899999996,-73.9776533,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3801,10022,7500.0,2,2,58 W 58th St #31E,40.7645553,-73.9763,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3802,10022,3437.0,3,1,249 E 48th St #6E,40.753931099999996,-73.96960059999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3803,10022,2500.0,1,1,129 E 47th St #4-A,40.7545771,-73.9731484,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3804,10022,2995.0,1,1,140 W 55th St #4C,40.7635449,-73.9799186,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3805,10022,6995.0,2,2,146 W 57th St #34A,40.7648614,-73.9792586,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3806,10022,2400.0,1,1,236 E 47th St #17D,40.7531911,-73.97089659999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3807,10022,8500.0,1,1,1 Central Park S #608,40.764815999999996,-73.97654,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3808,10022,3400.0,1,1,236 E 47th St #10B,40.7531911,-73.97089659999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3809,10022,4200.0,2,1,57 W 58th St #8C,40.7650085,-73.97614809999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3810,10022,3775.0,2,1,235 E 46th St #3E,40.752816100000004,-73.9708536,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3811,10022,3795.0,2,1,235 E 46th St #2B,40.752816100000004,-73.9708536,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3812,10022,2495.0,1,1,235 E 46th St #6A,40.752816100000004,-73.9708536,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3813,10022,5600.0,3,2,215 E 48th St,40.75442,-73.97073499999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3814,10022,8200.0,2,2,146 W 57th St #59A,40.7648614,-73.9792586,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3815,10022,3000.0,1,1,100 W 57th St #4A,40.7642629,-73.97756650000001,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3816,10022,3800.0,1,1,865 United Nations Plz #10A,40.753037899999995,-73.967162,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3817,10022,6500.0,2,2,60 W 57th St #14H,40.763833500000004,-73.9771344,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3818,10022,2500.0,1,1,106 Central Park S #10E,40.765666700000004,-73.97666219999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3819,10022,4500.0,3,1,115 W 57th St #6,40.7648771,-73.9778878,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3820,10022,4250.0,3,2,303 E 46th St #3E,40.7523223,-73.9698108,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3821,10022,2900.0,1,1,150 W 56th St #3706,40.7642714,-73.97959559999998,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3822,10022,3550.0,2,1,246 E 46th St #3F,40.752491600000006,-73.9708863,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3823,10022,4995.0,3,1,300 E 46th St #7V,40.7521195,-73.9701798,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3824,10022,4950.0,3,1,300 E 46th St #6V,40.7521195,-73.9701798,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3825,10022,2800.0,1,2,77 W 55th St #8A,40.763109899999996,-73.9776533,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3826,10022,4900.0,3,2,W 55th St and Ave Of The Americas,40.763034499999996,-73.9781444,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3827,10022,10500.0,3,3,100 W 58th St #8D,40.764939399999996,-73.9771489,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3828,10022,9000.0,4,3,140 W 55th St #15,40.7635449,-73.9799186,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3829,10022,5750.0,2,2,100 W 58th St #8C,40.764939399999996,-73.9771489,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3830,10022,17250.0,2,2,160 Central Park S,40.766158399999995,-73.97866929999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3831,10022,9200.0,1,1,160 Central Park S #2915,40.7662166,-73.97857540000001,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3832,10022,3000.0,1,1,58 W 58th St #9F,40.7645553,-73.9763,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3833,10022,2450.0,1,2,106 Central Park S #9O,40.765666700000004,-73.97666219999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3834,10022,17500.0,2,2,160 Central Park S #3903,40.7662166,-73.97857540000001,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3835,10022,9095.0,4,3,301 E 47th St #17C,40.7530784,-73.9694995,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3836,10022,2900.0,1,2,145 E 48th St #5A,40.7551234,-73.9724043,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3837,10022,14500.0,2,2,160 Central Park S #2501,40.7662166,-73.97857540000001,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3838,10022,12250.0,2,2,41 W 58th St #PHA,40.7648234,-73.9758626,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3839,10022,2900.0,1,1,300 E 46th St #11G,40.7521195,-73.9701798,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3840,10022,2350.0,1,1,224 E 48th St #6CC,40.753951799999996,-73.9707594,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3841,10022,2950.0,1,1,E 46th St and Lexington Ave,40.754019799999995,-73.9741892,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3842,10022,5500.0,2,2,240 E 47th St #20E,40.7529077,-73.9703635,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3843,10022,5400.0,2,1,240 E 47th St #15D,40.7529077,-73.9703635,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3844,10022,3100.0,2,1,145 E 48th St #9G,40.7551234,-73.9724043,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3845,10022,8295.0,3,3,301 E 47th St #18M,40.7530784,-73.9694995,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3846,10022,2900.0,1,3,60 W 57th St #16G,40.763833500000004,-73.9771344,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3847,10022,2300.0,1,3,321 E 48th St #3L,40.7533596,-73.9682753,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3848,10022,2975.0,1,1,300 E 46th St #16G,40.7521195,-73.9701798,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3849,10022,4450.0,2,1,301 E 47th St #9L,40.7530784,-73.9694995,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3850,10022,2950.0,1,1,140 E 46th St #10R,40.7536593,-73.97399140000002,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3851,10022,4550.0,2,1,301 E 47th St #9H,40.7530784,-73.9694995,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3852,10022,2600.0,1,3,106 Cps #4H,40.7656545,-73.9768438,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3853,10022,8500.0,3,2,15 W 55th St #7B,40.7622211,-73.9757064,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3854,10022,6000.0,1,1,150 W 56th St #6105,40.7642714,-73.97959559999998,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3855,10022,3025.0,1,4,145 W 58th St #11F,40.765807,-73.978095,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3856,10022,3990.0,1,2,145 E 48th St #31A,40.7551234,-73.9724043,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3857,10022,2850.0,1,4,210 E 47th St #4E,40.753540799999996,-73.9716489,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3858,10022,2500.0,1,1,236 E 47th St #23D,40.7531911,-73.97089659999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3859,10022,4500.0,2,1,150 E 49th St #8B,40.7552634,-73.97194820000001,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3860,10022,3400.0,1,5,106 Central Park S #17L,40.765666700000004,-73.97666219999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3861,10022,4216.0,2,2,236 E 47th St #12C,40.7531911,-73.97089659999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3862,10022,3400.0,1,1,212 E 47th St #27E,40.7535354,-73.9715708,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3863,10022,3700.0,1,1,865 1st Ave #2E,40.7530226,-73.9670902,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3864,10022,3250.0,1,1,50 W 55th St #0007DJ,40.7623475,-73.9770847,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3865,10022,5500.0,2,1,15 W 55th St #6D,40.7622211,-73.9757064,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3866,10022,8500.0,3,2,15 W 55th St #7A,40.7622211,-73.9757064,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3867,10022,12000.0,1,1,641 5th Ave #48B,40.759071,-73.975954,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3868,10022,1995.0,1,1,57 W 58th St #3HH,40.7650085,-73.97614809999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3869,10022,2995.0,1,1,321 E 48th St #6F,40.7533596,-73.9682753,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3870,10022,2800.0,1,6,100 W 57th St #12B,40.7642629,-73.97756650000001,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3871,10022,8000.0,2,2,641 5th Ave #32C,40.759071,-73.975954,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3872,10022,22500.0,2,2,157 W 57th St #40C,40.765558899999995,-73.97899179999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3873,10022,4095.0,1,1,101 W 55th St #1212,40.763351899999996,-73.9782541,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3874,10022,5041.0,3,2,249 E 48th St #20A,40.753931099999996,-73.96960059999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3875,10022,29000.0,3,3,15 W 53rd St #42AF,40.7612038,-73.9773054,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3876,10022,2950.0,1,1,140 E 46th St #10H,40.7536593,-73.97399140000002,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3877,10022,4550.0,2,1,301 E 47th St #7D,40.7530784,-73.9694995,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3878,10022,2500.0,1,4,236 E 47th St #18-D,40.7531911,-73.97089659999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3879,10022,2400.0,1,3,321 E 48th St #2E,40.7533596,-73.9682753,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3880,10022,2500.0,1,2,58 W 58th St #14D,40.7645553,-73.9763,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3881,10022,3200.0,1,1,212 E 47th St #14J,40.7535354,-73.9715708,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3882,10022,2800.0,1,1,105 W 55th St #5E,40.7634409,-73.97860279999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3883,10022,2950.0,1,1,106 Central Park S #20,40.765666700000004,-73.97666219999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3884,10022,3500.0,1,1,210 E 47th St #4H,40.753540799999996,-73.9716489,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3885,10022,2675.0,1,1,333 E 46th St #3K,40.7520992,-73.9689473,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3886,10022,5000.0,2,2,77 W 55th St #6B,40.763109899999996,-73.9776533,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3887,10022,3495.0,1,1,146 E 49th St #5A,40.7553583,-73.97213029999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3888,10022,10400.0,3,2,15 W 55th St #5B,40.7622211,-73.9757064,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3889,10022,2825.0,1,1,142 E 49th St #2C,40.7554251,-73.9722901,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3890,10022,6695.0,2,2,101 W 55th St #405,40.763351899999996,-73.9782541,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3891,10022,6000.0,3,2,160 E 48th St #8B,40.75456679999999,-73.9720559,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3892,10022,3500.0,1,1,160 E 48th St #5O,40.75456679999999,-73.9720559,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3893,10022,3400.0,2,1,28 W 48th St #4R,40.7577171,-73.97966240000001,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3894,10022,4000.0,1,1,240 E 47th St #31A,40.7529077,-73.9703635,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3895,10022,13000.0,3,2,641 5th Ave #37D,40.759071,-73.975954,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3896,10022,6500.0,3,2,300 E 46th St #18N,40.7521195,-73.9701798,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3897,10022,3650.0,1,1,212 E 47th St #27H,40.7535354,-73.9715708,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3898,10022,19000.0,2,2,20 W 53rd St #30B,40.760825,-73.97724609999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3899,10022,5000.0,2,2,212 E 47th St #14F,40.7535354,-73.9715708,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3900,10022,3575.0,1,1,212 E 47th St #27A,40.7535354,-73.9715708,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3901,10022,3500.0,1,1,145 E 48th St #33D,40.7551234,-73.9724043,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3902,10022,4995.0,1,1,301 E 47th St #6B,40.7530784,-73.9694995,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3903,10022,6499.0,3,2,212 E 47th St #20F,40.7535354,-73.9715708,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3904,10022,6300.0,1,1,146 W 57th St #56B,40.7648614,-73.9792586,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3905,10022,2950.0,1,2,301 E 47th St #2O,40.7530784,-73.9694995,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3906,10022,6300.0,2,2,236 E 47th St #1F,40.7531911,-73.97089659999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3907,10022,6500.0,2,2,100 United Nations Plz #14B,40.7531669,-73.9678483,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3908,10022,7200.0,2,2,240 E 47th St #31D,40.7529077,-73.9703635,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3909,10022,2850.0,1,1,150 W 56th St #4006,40.7642714,-73.97959559999998,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3910,10022,3225.0,1,1,145 W 58th St #12G1,40.765807,-73.978095,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3911,10022,42500.0,4,4,157 W 57th St #45C,40.765558899999995,-73.97899179999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3912,10022,2900.0,1,1,236 E 47th St #14A,40.7531911,-73.97089659999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3913,10022,3495.0,1,1,106 Central Park S #8O,40.765666700000004,-73.97666219999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3914,10022,5500.0,2,1,15 W 55th St #5D,40.7622211,-73.9757064,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3915,10022,10000.0,3,3,100 W 58th St,40.764939399999996,-73.9771489,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3916,10022,6850.0,2,2,106 Central Park S #2B,40.765666700000004,-73.97666219999999,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3917,10022,4250.0,1,1,15 W 53rd St #13C,40.7612038,-73.9773054,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3918,10022,10500.0,2,2,15 W 53rd St #31B,40.7612038,-73.9773054,11.0,186.0,19.0,10.0,4.0,2.0,1.0,397.0,5.0,14.0,53.0
3919,10023,7950.0,2,2,60 Riverside Blvd,40.774573700000005,-73.99097859999999,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3920,10023,14500.0,3,3,20 W 64th St,40.7715807,-73.9811807,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3921,10023,18000.0,2,2,80 Columbus Cir #68E,40.7690781,-73.98295379999999,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3922,10023,5399.0,1,1,1 W End Ave #17C,40.771444200000005,-73.98940470000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3923,10023,5095.0,2,2,230 W 55th St #21B,40.764747899999996,-73.98272759999999,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3924,10023,10580.0,3,3,400 W 63rd St,40.774512,-73.99052320000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3925,10023,27000.0,3,3,1 Central Park W #27D,40.7691199,-73.98155820000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3926,10023,7695.0,2,2,30 W 63rd St #21C,40.770768100000005,-73.9817311,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3927,10023,9250.0,2,2,1 W End Ave #17F,40.771444200000005,-73.98940470000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3928,10023,7250.0,2,2,30 W 63rd St #5M,40.770768100000005,-73.9817311,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3929,10023,4250.0,1,1,160 W 66th St #29A,40.7743386,-73.98428840000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3930,10023,6995.0,2,2,30 W 63rd St #9K,40.770768100000005,-73.9817311,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3931,10023,4060.0,1,1,60 W 66th St #36C,40.7733055,-73.98145840000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3932,10023,6300.0,2,2,1 Columbus Pl #N40E,40.7691749,-73.9855688,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3933,10023,8995.0,2,2,1 W End Ave #20J,40.771444200000005,-73.98940470000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3934,10023,5042.0,2,2,315 W 57th St #14H,40.767345299999995,-73.9837065,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3935,10023,12000.0,3,3,50 Riverside Blvd #3A,40.773990600000005,-73.9913505,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3936,10023,4800.0,3,1,454 W 58th St #4E,40.7692441,-73.9872673,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3937,10023,12500.0,3,3,2 Columbus Ave #34A,40.7695424,-73.9850755,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3938,10023,8800.0,2,2,1 W End Ave #17K,40.771444200000005,-73.98940470000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3939,10023,18800.0,4,3,340 W 57th St #3ABC,40.767258,-73.98467099999999,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3940,10023,5500.0,2,1,1 Lincoln Plz #41F,40.7715807,-73.9811807,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3941,10023,7100.0,5,2,W 58th St and 7th Ave,40.766215700000004,-73.9795496,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3942,10023,6195.0,3,2,230 W 55th St #10D,40.764747899999996,-73.98272759999999,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3943,10023,3750.0,1,1,30 W 63rd St #5O,40.770768100000005,-73.9817311,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3944,10023,3950.0,1,1,1 Lincoln Plz #14U,40.7715807,-73.9811807,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3945,10023,4475.0,1,1,30 W 63rd St #11T,40.770768100000005,-73.9817311,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3946,10023,8900.0,2,2,322 W 57th St #57M,40.766799400000004,-73.98412629999999,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3947,10023,4195.0,1,1,30 W 63rd St #3S,40.770768100000005,-73.9817311,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3948,10023,7750.0,2,2,322 W 57th St #36P,40.766799400000004,-73.98412629999999,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3949,10023,5400.0,2,2,120 Riverside Blvd #15D,40.776406099999996,-73.98911,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3950,10023,2700.0,1,4,301 W 57th St #19EE,40.767124700000004,-73.9830165,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3951,10023,7999.0,2,2,555 W 59th St #27B,40.771444200000005,-73.98940470000001,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3952,10023,24500.0,5,4,80 Riverside Blvd #2B,40.7751099,-73.9900628,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3953,10023,4240.0,1,1,1 Lincoln Plz #22T,40.7715807,-73.9811807,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3954,10023,5500.0,1,1,25 Central Park W #10G,40.7704376,-73.98080909999999,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3955,10023,7200.0,2,2,50 Riverside Blvd #9J,40.773990600000005,-73.9913505,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
3956,10023,6923.0,2,2,50 Riverside Blvd #16M,40.773990600000005,-73.9913505,4.0,73.0,17.0,7.0,9.0,3.0,5.0,172.0,3.0,34.0,25.0
